user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
115321157@N03,12113388143_47d82061c7_o.jpg,1749,"(25, 32)",f,433,185,768,768,195,0,19
115321157@N03,12113742076_cf3095a6ea_o.jpg,1749,"(25, 32)",f,521,1005,593,593,180,30,40
115321157@N03,12113742076_cf3095a6ea_o.jpg,1776,"(15, 20)",f,1144,1071,593,592,190,30,45
115321157@N03,12110672323_27b672c005_o.jpg,1749,"(25, 32)",f,984,1400,651,651,-95,0,69
115321157@N03,12113751746_8364a5a818_o.jpg,1749,"(25, 32)",f,1845,632,587,587,0,30,30
115321157@N03,12110836973_64768914c6_o.jpg,1778,"(25, 32)",f,342,246,328,329,-75,30,145
115321157@N03,12119849845_a905f91664_o.jpg,1749,"(25, 32)",f,1463,1247,465,466,10,0,32
115321157@N03,12119627775_4144042ccc_o.jpg,1773,"(4, 6)",f,1082,825,822,822,-105,0,80
115321157@N03,12113387263_f11d1033c7_o.jpg,1776,"(15, 20)",f,1051,1043,638,638,195,15,58
115321157@N03,12113387263_f11d1033c7_o.jpg,1749,"(25, 32)",f,519,997,593,593,170,30,44
115321157@N03,12119918493_dd1d2fa785_o.jpg,1774,"(8, 13)",f,670,272,1734,1734,-95,0,188
115321157@N03,12111722255_6d08f4f38c_o.jpg,1749,"(25, 32)",f,575,213,1026,1026,-90,30,135
115321157@N03,12119613935_86e4f090ce_o.jpg,1757,"(4, 6)",f,1397,1180,242,243,0,0,70
115321157@N03,12119613935_86e4f090ce_o.jpg,1756,"(4, 6)",f,1636,1166,243,242,5,-30,95
115321157@N03,12119613935_86e4f090ce_o.jpg,1768,"(4, 6)",f,1815,747,242,242,-10,0,101
115321157@N03,12119613935_86e4f090ce_o.jpg,1762,"(4, 6)",f,1364,723,242,242,0,0,101
115321157@N03,12121644375_84a5bf175a_o.jpg,1749,"(25, 32)",f,0,230,732,730,-80,-30,55
115321157@N03,12113084405_5c2c17a702_o.jpg,1749,"(25, 32)",f,829,399,451,556,190,0,35
115321157@N03,12113084405_5c2c17a702_o.jpg,1776,"(15, 20)",f,289,308,545,544,165,0,95
115321157@N03,12123753216_140207e06c_o.jpg,1749,"(25, 32)",f,692,89,1023,1023,15,0,66
115321157@N03,12110376435_55da682333_o.jpg,1749,"(25, 32)",f,1726,490,280,281,-90,30,60
115321157@N03,12120514356_c27302427a_o.jpg,1749,"(25, 32)",f,1831,500,1256,1256,0,30,87
115321157@N03,12112734833_87f9cd92c7_o.jpg,1749,"(25, 32)",f,267,115,700,701,-110,30,48
8410632@N03,11257286624_cffc5c504c_o.jpg,1779,"(8, 13)",f,747,371,309,307,0,0,126
8410632@N03,11856286216_69585d990d_o.jpg,1783,"(25, 32)",f,776,1308,502,502,-10,0,113
8410632@N03,11856286216_69585d990d_o.jpg,1784,"(0, 2)",f,413,1442,445,445,10,-30,33
8410632@N03,9186454297_969fd3f0a4_o.jpg,1783,"(25, 32)",f,1043,422,619,618,10,0,108
8410632@N03,11258838735_906acf1f19_o.jpg,1786,"(60, 100)",f,2255,726,1009,1097,-10,0,102
8410632@N03,11258838735_906acf1f19_o.jpg,1783,"(25, 32)",f,133,792,1020,1020,-5,0,99
8410632@N03,11258838735_906acf1f19_o.jpg,1787,"(38, 43)",f,1228,404,963,963,5,-15,92
8410632@N03,8533677775_d91ff4242b_o.jpg,1784,"(0, 2)",f,1037,709,650,650,-10,0,157
8410632@N03,9189842744_aaab59c947_o.jpg,1783,"(25, 32)",f,1275,736,688,688,10,0,62
8410632@N03,11257379306_97a6d68684_o.jpg,1786,"(60, 100)",f,480,332,420,421,-5,0,67
8410632@N03,8533475983_e3fe9e2d83_o.jpg,1784,"(0, 2)",f,881,792,548,548,-10,0,53
8410632@N03,11257273114_345527ac37_o.jpg,1783,"(25, 32)",f,1848,486,383,382,-10,30,91
8410632@N03,11257166544_6e9edf75e8_o.jpg,1784,"(0, 2)",f,651,219,2365,2229,0,0,56
8410632@N03,10458494374_eb48c9df4f_o.jpg,1783,"(25, 32)",f,806,412,714,714,-5,0,68
8410632@N03,11855706614_8fe1c305ba_o.jpg,1784,"(0, 2)",f,800,380,803,804,-15,30,69
8410632@N03,9189461008_3e63217997_o.jpg,1784,"(0, 2)",f,1539,623,261,261,10,0,15
8410632@N03,11856436706_2ab09544c7_o.jpg,1783,"(25, 32)",f,860,1219,912,911,5,0,111
8410632@N03,11257258806_b498a4dd93_o.jpg,1787,"(38, 43)",f,258,252,580,581,0,0,69
8410632@N03,9186485327_df026c1b65_o.jpg,1784,"(0, 2)",f,1149,258,1734,1734,5,0,26
8410632@N03,9186944521_5e3c3ef281_o.jpg,1784,"(0, 2)",f,1571,989,325,325,5,0,75
8410632@N03,10458428025_91373894cd_o.jpg,1783,"(25, 32)",f,395,358,816,816,0,0,79
8410632@N03,11848501676_53fc1c8f9a_o.jpg,1784,"(0, 2)",f,851,554,765,765,0,0,9
8410632@N03,10458593985_83e11db07b_o.jpg,1784,"(0, 2)",f,222,366,1024,1025,5,0,70
8410632@N03,8923310273_da515df161_o.jpg,1784,"(0, 2)",f,860,965,676,676,-5,0,73
8410632@N03,9186395259_2a466beba1_o.jpg,1784,"(0, 2)",f,1056,387,1568,1568,-10,0,64
8410632@N03,11856232156_980100fa7c_o.jpg,1784,"(0, 2)",f,561,161,476,477,-5,0,72
8410632@N03,11855593705_ed13d1a48e_o.jpg,1783,"(25, 32)",f,506,1175,416,416,-10,0,123
8410632@N03,11855593705_ed13d1a48e_o.jpg,1784,"(0, 2)",f,366,1281,272,272,-10,-15,39
8410632@N03,11855593705_ed13d1a48e_o.jpg,1789,"(25, 32)",f,1006,1102,265,268,5,0,40
8410632@N03,8534538114_e900bbef81_o.jpg,1784,"(0, 2)",f,433,581,1658,1658,5,0,139
8410632@N03,9189314346_abbb63cdb4_o.jpg,1783,"(25, 32)",f,1777,326,459,459,-15,30,37
8410632@N03,11257242195_8444d6fafc_o.jpg,1787,"(38, 43)",f,1247,837,656,656,-5,0,95
8410632@N03,11257242195_8444d6fafc_o.jpg,1786,"(60, 100)",f,258,178,617,616,15,0,75
8410632@N03,11257242195_8444d6fafc_o.jpg,1779,"(8, 13)",f,1480,39,528,529,-5,0,130
8410632@N03,11257242195_8444d6fafc_o.jpg,1783,"(25, 32)",f,868,103,516,517,-10,0,117
8410632@N03,9186430993_84df0f5313_o.jpg,1783,"(25, 32)",f,1863,302,401,402,-5,15,13
8410632@N03,9186996499_6b9628b900_o.jpg,1784,"(0, 2)",f,457,1525,261,261,-15,-15,55
8410632@N03,9189270816_a813abe241_o.jpg,1784,"(0, 2)",f,1831,465,930,931,0,0,24
8410632@N03,9189252850_e85329e936_o.jpg,1783,"(25, 32)",f,1412,849,656,657,0,0,134
8410632@N03,9189252850_e85329e936_o.jpg,1784,"(0, 2)",f,1032,1012,587,586,5,0,118
8410632@N03,10458414845_45f471e435_o.jpg,1784,"(0, 2)",f,1420,726,637,638,-10,0,159
8410632@N03,11257254483_14bc7a4160_o.jpg,1784,"(0, 2)",f,0,419,1214,1427,-5,0,52
8410632@N03,8533420791_df3160ed14_o.jpg,1784,"(0, 2)",f,1632,1566,465,466,-10,0,37
8410632@N03,8923979100_f3e82b8ee0_o.jpg,1784,"(0, 2)",f,1463,965,299,300,5,30,38
8410632@N03,11855843853_ee17d064d5_o.jpg,1786,"(60, 100)",f,852,707,512,513,0,30,87
8410632@N03,11855843853_ee17d064d5_o.jpg,1784,"(0, 2)",f,431,600,472,473,-5,0,85
8410632@N03,11257399913_d3b40bdf29_o.jpg,1786,"(60, 100)",f,798,425,967,968,-5,0,82
8410632@N03,11856690136_10ea414749_o.jpg,1786,"(60, 100)",f,763,589,316,317,10,0,87
8410632@N03,10458422274_b1bdb1efb9_o.jpg,1783,"(25, 32)",f,432,332,568,568,0,0,122
8410632@N03,11258868456_0fbf0850ed_o.jpg,1787,"(38, 43)",f,285,118,1176,1177,5,0,66
8410632@N03,11258868456_0fbf0850ed_o.jpg,1786,"(60, 100)",f,1265,546,1048,1048,-15,0,112
8410632@N03,10458597093_eb564790de_o.jpg,1783,"(25, 32)",f,570,382,822,822,0,-15,80
8410632@N03,11855297875_54964b369e_o.jpg,1783,"(25, 32)",f,449,251,999,1115,0,0,93
8410632@N03,11855297875_54964b369e_o.jpg,1784,"(0, 2)",f,129,373,817,816,10,-30,134
8410632@N03,8923327943_ccaefa8fe8_o.jpg,1784,"(0, 2)",f,1726,1565,510,510,5,0,32
8410632@N03,10458559404_396be76f0a_o.jpg,1783,"(25, 32)",f,616,166,372,372,0,0,71
8410632@N03,10458559404_396be76f0a_o.jpg,1784,"(0, 2)",f,770,551,292,291,0,0,33
8410632@N03,10458457486_c3de339036_o.jpg,1784,"(0, 2)",f,597,650,631,631,5,0,79
8410632@N03,11856059754_2b2a759325_o.jpg,1783,"(25, 32)",f,680,1263,924,925,5,0,110
8410632@N03,11856059754_2b2a759325_o.jpg,1784,"(0, 2)",f,1764,948,618,618,-25,30,78
8410632@N03,10614722823_7a6c67d5a2_o.jpg,1783,"(25, 32)",f,1887,132,847,848,-5,30,23
8410632@N03,10458571036_0ce34e3eef_o.jpg,1784,"(0, 2)",f,261,610,828,828,15,0,19
8410632@N03,11257339363_eb0cb58014_o.jpg,1787,"(38, 43)",f,1654,943,682,682,-20,0,116
8410632@N03,11257339363_eb0cb58014_o.jpg,1779,"(8, 13)",f,1883,240,644,644,-10,0,93
8410632@N03,11257339363_eb0cb58014_o.jpg,1786,"(60, 100)",f,929,428,535,536,20,0,95
8410632@N03,11257339363_eb0cb58014_o.jpg,1783,"(25, 32)",f,1428,398,465,465,-15,0,167
8410632@N03,11848514975_f23b2df505_o.jpg,1784,"(0, 2)",f,1369,590,464,465,10,30,39
8410632@N03,8533665433_ef5b2fea40_o.jpg,1784,"(0, 2)",f,0,277,1977,2186,-5,0,53
8410632@N03,11855606525_34c9536ae6_o.jpg,1784,"(0, 2)",f,1679,800,740,739,-5,0,101
8410632@N03,8923952050_cd567d73c8_o.jpg,1784,"(0, 2)",f,825,562,1007,1007,-20,0,56
8410632@N03,9186946953_fba4e2c75a_o.jpg,1784,"(0, 2)",f,1482,937,350,350,5,0,85
8410632@N03,9186484187_84f78a03df_o.jpg,1784,"(0, 2)",f,685,148,1262,1262,-5,0,18
8410632@N03,9189432492_a7b5a245ec_o.jpg,1784,"(0, 2)",f,1472,970,803,803,10,15,6
8410632@N03,11257305595_0ef1886722_o.jpg,1786,"(60, 100)",f,497,528,1121,1121,0,0,83
8410632@N03,11257249555_fe3beb822e_o.jpg,1787,"(38, 43)",f,1683,746,728,728,-5,0,113
8410632@N03,11257249555_fe3beb822e_o.jpg,1786,"(60, 100)",f,806,147,604,604,15,0,90
8410632@N03,11257249555_fe3beb822e_o.jpg,1783,"(25, 32)",f,1444,121,516,515,-5,0,141
8410632@N03,8923921498_d43b36ab56_o.jpg,1784,"(0, 2)",f,691,819,829,828,0,0,49
8410632@N03,9186439775_c057fc1a28_o.jpg,1783,"(25, 32)",f,1533,573,937,937,5,0,81
8410632@N03,9186938855_b2576c812c_o.jpg,1784,"(0, 2)",f,1584,945,331,331,5,0,33
8410632@N03,11849085694_b4749f29aa_o.jpg,1784,"(0, 2)",f,811,942,301,301,5,0,58
8410632@N03,11257384265_87e29f7411_o.jpg,1783,"(25, 32)",f,593,120,472,473,0,0,102
8410632@N03,11855615703_3386588114_o.jpg,1784,"(0, 2)",f,668,48,808,807,-5,0,21
8410632@N03,9189582670_ec8aaaf3db_o.jpg,1786,"(60, 100)",f,554,956,816,816,-10,0,36
8410632@N03,11848468576_3e4270c10c_o.jpg,1784,"(0, 2)",f,0,568,1074,1084,-5,30,124
8410632@N03,11848312043_e6af53cc1c_o.jpg,1784,"(0, 2)",f,1200,1085,427,427,0,0,35
8410632@N03,10458502446_0b01239533_o.jpg,1783,"(25, 32)",f,984,452,797,797,10,15,48
8410632@N03,10458521875_7de8656c2f_o.jpg,1783,"(25, 32)",f,706,693,618,618,10,30,64
8410632@N03,9189241362_55d81d8a67_o.jpg,1783,"(25, 32)",f,1316,368,873,873,-5,0,104
8410632@N03,9189241362_55d81d8a67_o.jpg,1784,"(0, 2)",f,978,639,669,669,0,0,141
8410632@N03,11257322566_8ca3c6d90f_o.jpg,1786,"(60, 100)",f,689,446,312,313,5,0,98
8410632@N03,11257322566_8ca3c6d90f_o.jpg,1787,"(38, 43)",f,1960,335,304,304,5,0,83
8410632@N03,11257322566_8ca3c6d90f_o.jpg,1783,"(25, 32)",f,1194,423,260,260,0,0,149
8410632@N03,11257322566_8ca3c6d90f_o.jpg,1779,"(8, 13)",f,1035,291,236,237,0,0,134
8410632@N03,9186824043_12396b97d1_o.jpg,1784,"(0, 2)",f,1759,881,638,637,10,0,139
8410632@N03,9189830828_4e03992ce3_o.jpg,1783,"(25, 32)",f,1705,664,338,338,-20,15,36
8410632@N03,9189830828_4e03992ce3_o.jpg,1784,"(0, 2)",f,2046,1102,268,268,10,0,96
8410632@N03,11847979463_0fc85a6eaa_o.jpg,1784,"(0, 2)",f,916,250,892,892,-10,0,84
8410632@N03,11848478925_5a79b7de15_o.jpg,1783,"(25, 32)",f,1106,1056,784,784,-15,30,79
8410632@N03,8534509670_27c0497306_o.jpg,1784,"(0, 2)",f,831,913,683,682,-15,30,9
8410632@N03,8534772068_f8b63f1845_o.jpg,1784,"(0, 2)",f,184,423,2066,2066,-15,0,21
8410632@N03,11848882886_bb33e499fe_o.jpg,1784,"(0, 2)",f,231,456,385,384,20,30,20
8410632@N03,11856500546_ac727b3f07_o.jpg,1783,"(25, 32)",f,1528,423,695,695,-10,15,41
8410632@N03,11856500546_ac727b3f07_o.jpg,1784,"(0, 2)",f,1351,734,567,568,0,0,43
8410632@N03,8533483861_90d7c23fa3_o.jpg,1784,"(0, 2)",f,847,1458,861,860,-10,0,126
8410632@N03,10614728323_1611ceb6f5_o.jpg,1783,"(25, 32)",f,1337,473,899,899,-5,0,33
8410632@N03,10614728323_1611ceb6f5_o.jpg,1784,"(0, 2)",f,1040,857,689,688,-20,0,17
8410632@N03,11257345574_aa3a70009e_o.jpg,1783,"(25, 32)",f,1286,526,1241,1241,0,0,123
8410632@N03,11848052994_3c53db2e54_o.jpg,1784,"(0, 2)",f,1115,704,1352,1351,0,0,134
8410632@N03,10458422315_5dc972fe4d_o.jpg,1784,"(0, 2)",f,507,470,388,388,0,0,108
8410632@N03,11849269566_7cef942540_o.jpg,1783,"(25, 32)",f,1056,999,810,809,-10,0,96
8410632@N03,10614725673_f2aafee907_o.jpg,1783,"(25, 32)",f,1313,352,841,841,15,0,34
8410632@N03,11257450213_6755b6716e_o.jpg,1779,"(8, 13)",f,610,334,364,364,10,0,116
8410632@N03,11257218345_eaecab4a74_o.jpg,1786,"(60, 100)",f,1381,611,576,576,0,0,80
8410632@N03,11856411826_e944c0e210_o.jpg,1784,"(0, 2)",f,1600,865,739,739,-10,0,106
8410632@N03,11856629506_3af0f03546_o.jpg,1784,"(0, 2)",f,1293,469,212,212,15,30,9
8410632@N03,9189873508_58c4be50cd_o.jpg,1794,"(25, 32)",f,1254,623,899,899,-25,0,118
8410632@N03,9189873508_58c4be50cd_o.jpg,1783,"(25, 32)",f,929,835,746,746,5,0,184
8410632@N03,9189873508_58c4be50cd_o.jpg,1784,"(0, 2)",f,360,809,663,663,-15,15,80
8410632@N03,11856472486_a916826ec5_o.jpg,1783,"(25, 32)",f,675,583,1103,1103,-5,0,40
8410632@N03,9186400027_2ff98c18cb_o.jpg,1784,"(0, 2)",f,812,642,957,956,5,-30,74
8410632@N03,8923984338_d640cde8a6_o.jpg,1783,"(25, 32)",f,1356,221,1421,1422,5,0,7
8410632@N03,8923984338_d640cde8a6_o.jpg,1784,"(0, 2)",f,1072,890,969,969,0,0,6
8410632@N03,9189063950_da0e4d5cf3_o.jpg,1783,"(25, 32)",f,1523,502,746,745,-5,15,29
8410632@N03,9186554079_bd98a29762_o.jpg,1783,"(25, 32)",f,1238,803,242,242,15,0,18
8410632@N03,10458484384_995bdf2ea2_o.jpg,1783,"(25, 32)",f,1198,382,612,612,10,15,40
8410632@N03,8533435753_122abc7b92_o.jpg,1784,"(0, 2)",f,957,683,313,313,-5,0,65
8410632@N03,10458439616_3d9ef0fee5_o.jpg,1784,"(0, 2)",f,1251,90,733,733,0,30,75
8410632@N03,11257430043_5cf79f47c7_o.jpg,1786,"(60, 100)",f,240,709,293,293,-5,0,69
8410632@N03,11856305734_545baf3d42_o.jpg,1786,"(60, 100)",f,845,654,340,340,10,0,16
8410632@N03,9189193042_2d1958e8bc_o.jpg,1784,"(0, 2)",f,631,803,1428,1428,-5,-15,57
8410632@N03,8923964234_936dfe3db8_o.jpg,1783,"(25, 32)",f,1949,897,554,554,5,0,97
8410632@N03,11855755683_789e051f80_o.jpg,1783,"(25, 32)",f,846,1363,492,493,-5,0,134
8410632@N03,11848485635_81d8a04fe8_o.jpg,1787,"(38, 43)",f,964,274,765,765,-10,15,34
8410632@N03,11847953563_dfe74538b9_o.jpg,1784,"(0, 2)",f,280,1198,720,720,-20,0,86
8410632@N03,9186356203_c574daa763_o.jpg,1784,"(0, 2)",f,0,216,1824,1906,-10,0,87
8410632@N03,9189197526_8492ce3af6_o.jpg,1784,"(0, 2)",f,615,278,1689,1690,5,0,86
8410632@N03,11257723533_c60a074a26_o.jpg,1784,"(0, 2)",f,1469,331,810,810,5,0,72
8410632@N03,11855616075_82749bbed4_o.jpg,1783,"(25, 32)",f,753,1329,842,841,0,30,143
8410632@N03,10458514225_277b1f84cd_o.jpg,1784,"(0, 2)",f,1361,890,643,644,0,0,68
8410632@N03,8533432675_49a532d2a0_o.jpg,1784,"(0, 2)",f,550,702,356,356,-10,0,145
8410632@N03,10458521276_fbf26efbfb_o.jpg,1784,"(0, 2)",f,1235,766,879,880,10,0,49
8410632@N03,10458751453_f6aba5863b_o.jpg,1784,"(0, 2)",f,337,751,676,676,0,0,59
8410632@N03,8923311675_22e13a8417_o.jpg,1784,"(0, 2)",f,839,1158,778,778,-15,0,71
8410632@N03,9186451393_0291e5d485_o.jpg,1784,"(0, 2)",f,715,854,529,529,0,-15,74
8410632@N03,9189581480_e57a6cce84_o.jpg,1786,"(60, 100)",f,1123,648,924,925,-20,0,25
8410632@N03,9189312824_f511ca2fbd_o.jpg,1783,"(25, 32)",f,1683,586,261,261,-15,0,50
8410632@N03,10458687613_9246eba60a_o.jpg,1783,"(25, 32)",f,208,266,772,772,10,30,55
8410632@N03,10458687613_9246eba60a_o.jpg,1784,"(0, 2)",f,617,699,588,589,0,0,23
8410632@N03,11856375764_ddb44edd18_o.jpg,1783,"(25, 32)",f,670,862,421,420,-10,0,43
8410632@N03,11856375764_ddb44edd18_o.jpg,1784,"(0, 2)",f,948,956,382,382,-5,0,43
8410632@N03,11257617725_7f1800926e_o.jpg,1784,"(0, 2)",f,478,372,969,969,10,0,100
8410632@N03,10458599743_d1ddfbd0c5_o.jpg,1783,"(25, 32)",f,1343,600,548,549,5,0,87
8410632@N03,10458599743_d1ddfbd0c5_o.jpg,1784,"(0, 2)",f,1224,1086,484,485,-5,0,47
8410632@N03,9186494837_c6abbe0282_o.jpg,1784,"(0, 2)",f,1394,580,771,771,0,0,15
8410632@N03,11257244615_258702375d_o.jpg,1787,"(38, 43)",f,1694,859,714,714,0,0,89
8410632@N03,11257244615_258702375d_o.jpg,1786,"(60, 100)",f,750,251,593,593,15,0,81
8410632@N03,11257244615_258702375d_o.jpg,1779,"(8, 13)",f,1941,103,529,529,-5,0,123
8410632@N03,11257244615_258702375d_o.jpg,1783,"(25, 32)",f,1381,157,491,491,-5,0,146
8410632@N03,10458545284_7d9a12f83d_o.jpg,1784,"(0, 2)",f,567,365,256,256,10,0,93
8410632@N03,11257409455_6c9e5f1809_o.jpg,1783,"(25, 32)",f,559,91,412,412,10,-15,35
8410632@N03,11855655834_9e18390c75_o.jpg,1783,"(25, 32)",f,544,0,1536,1280,20,0,28
8410632@N03,11856096686_1115790dbe_o.jpg,1783,"(25, 32)",f,890,710,1052,1052,-15,30,157
8410632@N03,11856096686_1115790dbe_o.jpg,1784,"(0, 2)",f,422,830,860,860,5,-30,143
8410632@N03,8534527968_5cd9d234e6_o.jpg,1784,"(0, 2)",f,1434,1338,287,287,-5,0,106
8410632@N03,11849436856_05eb3d7be1_o.jpg,1784,"(0, 2)",f,405,313,264,264,10,0,68
8410632@N03,11855941075_2fa0d32979_o.jpg,1783,"(25, 32)",f,663,887,433,434,-10,0,44
8410632@N03,11855941075_2fa0d32979_o.jpg,1784,"(0, 2)",f,962,1024,319,319,-5,0,58
8410632@N03,11855561745_6aa3a478a3_o.jpg,1786,"(60, 100)",f,790,678,533,533,15,0,73
8410632@N03,11855561745_6aa3a478a3_o.jpg,1784,"(0, 2)",f,379,575,396,395,-10,0,88
8410632@N03,9186185081_904ef314db_o.jpg,1784,"(0, 2)",f,918,455,1153,1154,10,0,6
8410632@N03,8533455755_6846ef879e_o.jpg,1784,"(0, 2)",f,1126,999,402,401,-10,-30,18
8410632@N03,9186506805_8c07d65015_o.jpg,1783,"(25, 32)",f,1157,584,1804,1805,-5,0,35
8410632@N03,10458576974_2203bd3f4c_o.jpg,1784,"(0, 2)",f,272,357,949,948,-5,0,45
8410632@N03,11856029224_b1cf3aba26_o.jpg,1784,"(0, 2)",f,65,1045,755,756,5,0,57
8410632@N03,11257665316_44cc8627d4_o.jpg,1784,"(0, 2)",f,847,0,792,724,10,0,20
8410632@N03,9189764424_77f6bbaf62_o.jpg,1784,"(0, 2)",f,1364,693,542,542,-5,0,77
8410632@N03,9186970217_c15285b1d8_o.jpg,1784,"(0, 2)",f,1367,772,504,504,-5,0,34
8410632@N03,10458647863_3c7c6c8e9e_o.jpg,1784,"(0, 2)",f,863,543,657,657,10,15,59
8410632@N03,11257237636_7533d6bf30_o.jpg,1783,"(25, 32)",f,1043,629,588,588,10,0,110
8410632@N03,11848497315_1774b23fd3_o.jpg,1783,"(25, 32)",f,1568,548,656,656,0,0,100
8410632@N03,9186499047_603d757723_o.jpg,1784,"(0, 2)",f,879,245,906,905,5,0,31
8410632@N03,11855920484_9803ffe684_o.jpg,1784,"(0, 2)",f,0,140,650,840,5,15,41
8410632@N03,10458409486_dcfd76b362_o.jpg,1784,"(0, 2)",f,1175,236,284,284,10,0,81
8410632@N03,10458553486_13e0c9697c_o.jpg,1783,"(25, 32)",f,706,177,288,288,0,0,56
