user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
114841417@N06,12085238366_58ba30f728_o.jpg,485,"(8, 13)",f,1606,865,472,472,15,0,85
114841417@N06,12085238366_58ba30f728_o.jpg,483,"(4, 6)",f,1035,1391,364,363,-20,0,185
114841417@N06,12059693375_1589856c5c_o.jpg,485,"(8, 13)",f,194,350,384,385,-110,0,101
114841417@N06,12100941273_27b1983bc5_o.jpg,485,"(8, 13)",f,667,945,453,452,-90,0,104
114841417@N06,12068389725_e7fceb07b5_o.jpg,485,"(8, 13)",f,2521,455,325,325,-5,0,107
114841417@N06,12057283526_2f20850067_o.jpg,485,"(8, 13)",f,232,675,1906,1773,-75,0,106
114841417@N06,12101336615_ed6abcf553_o.jpg,485,"(8, 13)",f,1224,0,1224,1019,-80,-15,7
114841417@N06,12069382666_2205b9a25a_o.jpg,486,"(15, 20)",f,337,0,791,678,-95,30,35
114841417@N06,12101504006_7b0826b477_o.jpg,483,"(4, 6)",f,1934,1168,689,688,20,0,111
114841417@N06,12059753735_7141b5443c_o.jpg,485,"(8, 13)",f,40,276,672,672,-95,-30,56
114841417@N06,12056288565_4ff3a6f7f8_o.jpg,485,"(8, 13)",f,0,247,2293,2201,-100,0,143
114841417@N06,12069030836_6b34aa1803_o.jpg,481,"(60, 100)",f,1002,1027,963,963,-95,0,118
114841417@N06,12078670373_4253fda761_o.jpg,483,"(4, 6)",f,1432,4,306,306,-5,0,163
114841417@N06,12101664454_bd06b1358c_o.jpg,499,"(15, 20)",f,983,1665,248,249,-100,0,117
114841417@N06,12086568994_7de441924a_o.jpg,485,"(8, 13)",f,1496,1094,268,268,0,0,110
114841417@N06,12101467263_166487d3f8_o.jpg,483,"(4, 6)",f,33,0,344,270,-100,15,66
114841417@N06,12059747423_6b3535aa6a_o.jpg,485,"(8, 13)",f,1254,618,331,331,-5,0,47
114841417@N06,12086257636_66112af485_o.jpg,485,"(8, 13)",f,1606,865,472,472,15,0,85
114841417@N06,12086257636_66112af485_o.jpg,483,"(4, 6)",f,1035,1391,364,363,-20,0,185
114841417@N06,12059970555_b90f8e81c3_o.jpg,483,"(4, 6)",f,933,835,306,306,185,0,93
114841417@N06,12080528184_d74647f028_o.jpg,486,"(15, 20)",f,1713,497,695,695,20,0,125
114841417@N06,12080528184_d74647f028_o.jpg,483,"(4, 6)",f,1509,983,433,433,-10,30,116
114841417@N06,12080313463_a80c7a970d_o.jpg,485,"(8, 13)",f,1867,831,268,268,-100,0,94
114841417@N06,12080313463_a80c7a970d_o.jpg,483,"(4, 6)",f,2186,1141,262,261,-100,0,110
114841417@N06,12101770346_0621369d6d_o.jpg,485,"(8, 13)",f,1037,619,708,708,-90,0,94
114841417@N06,12059827695_43037105b8_o.jpg,483,"(4, 6)",f,400,806,624,625,-90,0,90
114841417@N06,12077953224_7af7e9d7e7_o.jpg,485,"(8, 13)",f,1035,1080,396,395,-95,0,170
114841417@N06,12056671804_3a0df8fd74_o.jpg,485,"(8, 13)",f,66,562,2162,1886,-90,0,32
114841417@N06,12077182105_f057ab2d06_o.jpg,485,"(8, 13)",f,1375,143,612,612,0,30,126
114841417@N06,12101324215_c104676b85_o.jpg,483,"(4, 6)",f,831,721,1626,1626,-100,0,101
114841417@N06,12059615054_edf390a633_o.jpg,485,"(8, 13)",f,2033,940,797,797,275,0,23
114841417@N06,12078845563_da5cd4f54c_o.jpg,485,"(8, 13)",f,1753,502,522,522,-15,30,75
114841417@N06,12077897553_a4fe437157_o.jpg,483,"(4, 6)",f,1386,704,778,778,-5,0,148
114841417@N06,12100706905_55d117a462_o.jpg,485,"(8, 13)",f,1024,836,415,415,10,0,73
114841417@N06,12101712666_46556d9d38_o.jpg,483,"(4, 6)",f,929,446,975,975,-100,0,145
114841417@N06,12056412465_a03caf8f65_o.jpg,486,"(15, 20)",f,1367,557,320,320,10,0,42
114841417@N06,12056412465_a03caf8f65_o.jpg,485,"(8, 13)",f,645,564,311,310,-10,0,136
114841417@N06,12060632534_6a8d03b1d1_o.jpg,483,"(4, 6)",f,286,1016,447,447,-80,0,60
114841417@N06,12101121315_e538473f4a_o.jpg,483,"(4, 6)",f,2092,615,810,809,105,0,81
114841417@N06,12056708954_bc6a9db7b9_o.jpg,485,"(8, 13)",f,337,1153,619,619,-80,0,115
114841417@N06,12060270293_d90a752c8d_o.jpg,486,"(15, 20)",f,1137,1222,689,688,0,-30,11
114841417@N06,12060270293_d90a752c8d_o.jpg,485,"(8, 13)",f,1528,1306,612,612,-10,30,111
114841417@N06,12056403665_c9248092e3_o.jpg,486,"(15, 20)",f,0,1218,472,487,-80,0,81
114841417@N06,12056403665_c9248092e3_o.jpg,485,"(8, 13)",f,49,853,439,440,-95,30,151
114841417@N06,12095247374_95a0e1a211_o.jpg,486,"(15, 20)",f,954,1045,510,510,-85,0,117
114841417@N06,12095247374_95a0e1a211_o.jpg,485,"(8, 13)",f,943,503,465,465,-90,0,113
114841417@N06,12101305545_7f46027cba_o.jpg,485,"(8, 13)",f,1882,178,726,727,0,0,95
114841417@N06,12101305545_7f46027cba_o.jpg,483,"(4, 6)",f,1270,1107,503,504,-5,0,42
114841417@N06,12060678626_f2f84bcb86_o.jpg,485,"(8, 13)",f,178,1362,599,599,-90,0,138
114841417@N06,12060120513_215615e0a0_o.jpg,483,"(4, 6)",f,476,772,612,612,-95,30,38
114841417@N06,12101109015_16a7ed302e_o.jpg,485,"(8, 13)",f,1198,564,485,484,-105,15,121
114841417@N06,12059870704_7fbd5b1a62_o.jpg,485,"(8, 13)",f,537,482,1663,1664,-115,0,92
114841417@N06,12068806374_21f6bb040f_o.jpg,481,"(60, 100)",f,997,1177,1046,1046,-90,0,124
114841417@N06,12059213215_a56683a9e9_o.jpg,485,"(8, 13)",f,408,414,296,296,165,0,187
114841417@N06,12101672614_a21be0a088_o.jpg,485,"(8, 13)",f,1735,894,268,267,15,0,12
114841417@N06,12018914735_f7c2c45b9e_o.jpg,483,"(4, 6)",f,151,207,1345,1345,-95,30,82
114841417@N06,12101681846_da61dec6c4_o.jpg,485,"(8, 13)",f,2027,772,669,670,280,15,172
114841417@N06,12101313975_4071c30291_o.jpg,483,"(4, 6)",f,1437,642,956,956,-95,0,81
114841417@N06,12061118536_35197109a7_o.jpg,483,"(4, 6)",f,2242,855,255,255,10,0,68
114841417@N06,12078817373_e3059d97c8_o.jpg,483,"(4, 6)",f,1788,341,306,306,-10,0,168
114841417@N06,12101332245_e3839538e8_o.jpg,485,"(8, 13)",f,626,0,1938,1740,-110,-30,58
114841417@N06,12084127933_b3118c6d01_o.jpg,483,"(4, 6)",f,760,1697,867,751,-10,0,100
114841417@N06,12059989323_f6335f9e09_o.jpg,485,"(8, 13)",f,140,174,568,568,-95,0,118
114841417@N06,12057082586_033b066077_o.jpg,483,"(4, 6)",f,790,1163,567,567,-75,0,43
114841417@N06,12077471613_729e1a20af_o.jpg,485,"(8, 13)",f,1796,336,446,446,10,0,112
114841417@N06,12078179476_78757e6705_o.jpg,485,"(8, 13)",f,151,629,1237,1237,-10,0,121
114841417@N06,12080778066_c81ac24ab7_o.jpg,486,"(15, 20)",f,1754,465,670,669,20,0,134
114841417@N06,12080778066_c81ac24ab7_o.jpg,483,"(4, 6)",f,1499,964,415,414,-10,30,74
114841417@N06,12101948156_5d2eacbbce_o.jpg,499,"(15, 20)",f,938,1926,255,255,-95,0,83
114841417@N06,12077740176_cc4fba27c2_o.jpg,483,"(4, 6)",f,1117,162,784,784,-95,0,128
114841417@N06,12101336123_83747fa456_o.jpg,483,"(4, 6)",f,874,532,944,943,-80,0,126
114841417@N06,12059198755_da2ea6a1c3_o.jpg,486,"(15, 20)",f,1394,725,255,255,-5,0,107
114841417@N06,12059198755_da2ea6a1c3_o.jpg,485,"(8, 13)",f,1673,729,242,243,-5,0,140
114841417@N06,12056794604_603212aca8_o.jpg,486,"(15, 20)",f,167,424,1138,1138,10,0,74
114841417@N06,12056794604_603212aca8_o.jpg,485,"(8, 13)",f,1106,567,1009,1009,-10,15,150
114841417@N06,12056721993_d1b0aa04db_o.jpg,486,"(15, 20)",f,320,1402,739,740,-95,0,91
114841417@N06,12056721993_d1b0aa04db_o.jpg,485,"(8, 13)",f,567,639,663,663,-115,30,16
114841417@N06,12075310885_c47d90a3be_o.jpg,483,"(4, 6)",f,2089,1494,625,625,-95,0,70
114841417@N06,12101762166_d3bd2575cb_o.jpg,485,"(8, 13)",f,1367,517,472,472,-105,15,51
114841417@N06,12101165994_1bb1600eb9_o.jpg,483,"(4, 6)",f,2728,1429,242,242,-90,0,26
114841417@N06,12077992234_91c4f477d3_o.jpg,483,"(4, 6)",f,1898,1408,299,300,5,0,109
114841417@N06,12074664685_92f63049c3_o.jpg,483,"(4, 6)",f,1843,1201,415,415,-90,15,133
114841417@N06,12056555373_9aeaa06d2f_o.jpg,485,"(8, 13)",f,0,219,2448,2229,-80,0,10
114841417@N06,12101188695_c16c893ac0_o.jpg,483,"(4, 6)",f,707,1227,313,312,-95,0,138
114841417@N06,12100951443_f2ecfb00fe_o.jpg,485,"(8, 13)",f,777,938,447,446,-100,0,81
114841417@N06,12100951443_f2ecfb00fe_o.jpg,483,"(4, 6)",f,704,1789,357,357,-75,0,95
114841417@N06,12101746596_b11c24496d_o.jpg,483,"(4, 6)",f,1577,623,670,669,-90,30,24
114841417@N06,12060566603_5cfc5dfdde_o.jpg,483,"(4, 6)",f,667,1188,389,389,-90,0,68
114841417@N06,12024076953_67bb6ace14_o.jpg,485,"(8, 13)",f,1875,736,274,274,-5,30,148
114841417@N06,12024076953_67bb6ace14_o.jpg,483,"(4, 6)",f,1705,1005,242,242,-5,0,29
114841417@N06,12080454973_4ecef68331_o.jpg,483,"(4, 6)",f,961,510,369,369,10,0,79
114841417@N06,12057270436_321d36993e_o.jpg,486,"(15, 20)",f,1316,542,368,368,5,0,88
114841417@N06,12057270436_321d36993e_o.jpg,485,"(8, 13)",f,585,597,325,325,-15,0,139
114841417@N06,12078246356_0085481426_o.jpg,485,"(8, 13)",f,559,276,424,424,185,0,53
114841417@N06,12101704024_8915c1b769_o.jpg,483,"(4, 6)",f,1510,723,778,778,-100,0,84
114841417@N06,12086660536_1619eb153b_o.jpg,485,"(8, 13)",f,1531,1077,261,261,10,0,55
114841417@N06,12060202744_0f4d17baf7_o.jpg,485,"(8, 13)",f,140,962,612,612,-115,0,158
114841417@N06,12059332153_1c6effee16_o.jpg,485,"(8, 13)",f,749,455,484,485,-70,0,95
114841417@N06,12059483985_06beb4bb90_o.jpg,485,"(8, 13)",f,154,28,1638,1639,-100,15,63
114841417@N06,12060075554_758dc82d35_o.jpg,485,"(8, 13)",f,140,174,608,608,-105,0,91
114841417@N06,12101025385_480c911638_o.jpg,486,"(15, 20)",f,600,186,1237,1237,-70,0,75
114841417@N06,12078235726_6b5ba243c8_o.jpg,485,"(8, 13)",f,1734,554,286,287,-100,0,172
114841417@N06,12078235726_6b5ba243c8_o.jpg,483,"(4, 6)",f,1874,980,261,261,-95,0,131
114841417@N06,12101472403_4d03e0005e_o.jpg,483,"(4, 6)",f,655,1209,299,300,-95,-15,76
114841417@N06,12059236355_f66560b215_o.jpg,485,"(8, 13)",f,2167,967,778,778,280,0,18
114841417@N06,12078019064_db9781129c_o.jpg,483,"(4, 6)",f,1788,341,306,306,-10,0,168
114841417@N06,12101311685_8e4f83dfaf_o.jpg,483,"(4, 6)",f,1509,702,790,791,-95,0,69
114841417@N06,12059328673_d96cf14d20_o.jpg,485,"(8, 13)",f,607,929,452,452,-105,0,79
114841417@N06,12085453854_abdcfcd654_o.jpg,485,"(8, 13)",f,1608,800,452,452,5,0,96
114841417@N06,12085453854_abdcfcd654_o.jpg,483,"(4, 6)",f,1085,1335,331,332,-15,0,172
114841417@N06,12060004133_ef730a0409_o.jpg,485,"(8, 13)",f,718,849,918,918,-95,0,149
114841417@N06,12079164596_de1375cf31_o.jpg,485,"(8, 13)",f,1053,745,529,530,-110,0,157
114841417@N06,12059850395_2eebe927c9_o.jpg,485,"(8, 13)",f,107,0,880,811,-90,15,45
114841417@N06,12077804646_f2828f566e_o.jpg,485,"(8, 13)",f,1749,409,447,446,10,0,105
114841417@N06,12085277774_5082dfa213_o.jpg,485,"(8, 13)",f,1608,800,452,452,5,0,96
114841417@N06,12085277774_5082dfa213_o.jpg,483,"(4, 6)",f,1085,1335,331,332,-15,0,172
114841417@N06,12101302335_c41907846c_o.jpg,485,"(8, 13)",f,1777,438,688,688,-20,30,85
114841417@N06,12101302335_c41907846c_o.jpg,483,"(4, 6)",f,1333,1208,472,471,-5,0,30
114841417@N06,12068380365_4407e7198f_o.jpg,486,"(15, 20)",f,999,275,911,912,-15,15,48
114841417@N06,12080457023_ab8a5a66d3_o.jpg,505,"(4, 6)",f,1859,103,1301,1301,0,0,63
114841417@N06,12060200174_9389598284_o.jpg,485,"(8, 13)",f,138,967,599,599,-95,0,154
114841417@N06,12024123804_28416d94e8_o.jpg,483,"(4, 6)",f,1045,84,548,548,-10,30,10
114841417@N06,12060015323_35d9a3f4ac_o.jpg,485,"(8, 13)",f,0,256,660,704,-70,0,82
114841417@N06,12056299475_0f88dcc991_o.jpg,485,"(8, 13)",f,204,262,2180,2181,-90,0,9
114841417@N06,12069179156_9e5e6942e1_o.jpg,486,"(15, 20)",f,337,0,791,678,-95,30,35
114841417@N06,12101846066_c02e599364_o.jpg,483,"(4, 6)",f,1402,1303,274,274,-85,-30,46
114841417@N06,12101059645_6f2a96d062_o.jpg,485,"(8, 13)",f,277,659,1313,1314,-110,30,180
114841417@N06,12101072955_c63d62c613_o.jpg,485,"(8, 13)",f,179,545,536,415,-85,0,159
114841417@N06,12060313724_1e03aaf65b_o.jpg,485,"(8, 13)",f,1734,596,828,828,185,0,71
114841417@N06,12060313724_1e03aaf65b_o.jpg,483,"(4, 6)",f,1351,994,536,536,195,0,130
114841417@N06,12060365816_72d14b41a1_o.jpg,485,"(8, 13)",f,551,482,1721,1722,-115,30,98
114841417@N06,12059244475_882119b1d9_o.jpg,485,"(8, 13)",f,879,546,631,631,-75,0,190
114841417@N06,12060220913_e242882ea1_o.jpg,485,"(8, 13)",f,1035,1238,1244,1210,-80,0,32
114841417@N06,12060109034_e5686f9e66_o.jpg,485,"(8, 13)",f,40,276,672,672,-95,-30,56
114841417@N06,12059658015_5ec2a39e99_o.jpg,486,"(15, 20)",f,1549,787,656,656,15,-30,21
114841417@N06,12059658015_5ec2a39e99_o.jpg,483,"(4, 6)",f,1027,674,510,510,0,-30,67
114841417@N06,12101421214_7a3b18c5e6_o.jpg,485,"(8, 13)",f,109,947,780,780,100,30,162
114841417@N06,12056715664_8d56281142_o.jpg,485,"(8, 13)",f,94,0,1816,1794,-90,0,97
114841417@N06,12056323475_31250479b4_o.jpg,485,"(8, 13)",f,258,675,1695,1696,-70,-30,44
114841417@N06,12019588624_c32bf449c2_o.jpg,483,"(4, 6)",f,1045,84,548,548,-10,30,10
114841417@N06,12060781516_0c2ca45e34_o.jpg,483,"(4, 6)",f,1139,207,982,981,-100,0,73
114841417@N06,12101461813_2736891bc8_o.jpg,483,"(4, 6)",f,1367,1251,300,299,-80,0,115
114841417@N06,12100690095_23e39640b0_o.jpg,483,"(4, 6)",f,1603,707,484,485,15,-30,29
114841417@N06,12101662444_0cb390be2c_o.jpg,483,"(4, 6)",f,602,275,1307,1307,-110,30,113
114841417@N06,12101662444_0cb390be2c_o.jpg,499,"(15, 20)",f,1141,1920,261,261,-100,30,112
114841417@N06,12060324573_13469841c9_o.jpg,486,"(15, 20)",f,1137,1222,689,688,0,-30,11
114841417@N06,12060324573_13469841c9_o.jpg,485,"(8, 13)",f,1528,1306,612,612,-10,30,111
114841417@N06,12059490914_be7cf67592_o.jpg,485,"(8, 13)",f,24,0,768,608,-70,0,61
114841417@N06,12060226734_7150447f67_o.jpg,483,"(4, 6)",f,309,423,1606,1607,-100,0,55
114841417@N06,12060808503_100ed4f1c3_o.jpg,483,"(4, 6)",f,549,1034,510,510,-75,0,102
114841417@N06,12101575263_7737b1f95c_o.jpg,485,"(8, 13)",f,457,439,648,648,5,0,89
114841417@N06,12101575263_7737b1f95c_o.jpg,483,"(4, 6)",f,19,1200,516,516,-10,0,116
114841417@N06,12101191535_8c3a2e7b5d_o.jpg,483,"(4, 6)",f,714,1243,306,306,-95,0,125
114841417@N06,12101697324_e7cc922924_o.jpg,483,"(4, 6)",f,1496,717,810,809,-105,0,56
114841417@N06,12101333133_3d30da6720_o.jpg,485,"(8, 13)",f,1042,1126,778,778,-110,30,130
114841417@N06,12059796475_c27c71050d_o.jpg,485,"(8, 13)",f,610,387,841,841,-105,0,122
114841417@N06,12061230015_4bbfd70613_o.jpg,486,"(15, 20)",f,1735,729,287,287,-10,0,89
114841417@N06,12061230015_4bbfd70613_o.jpg,483,"(4, 6)",f,2033,852,242,242,-10,0,82
114841417@N06,12080785726_268b8318ce_o.jpg,505,"(4, 6)",f,2008,1238,357,357,0,0,49
114841417@N06,12080785726_268b8318ce_o.jpg,483,"(4, 6)",f,1577,1418,287,287,10,0,70
114841417@N06,12080785726_268b8318ce_o.jpg,485,"(8, 13)",f,1020,568,261,262,5,15,37
114841417@N06,12059554534_556e62bd09_o.jpg,483,"(4, 6)",f,295,0,767,584,-85,0,51
114841417@N06,12059997443_320cdc1e4b_o.jpg,485,"(8, 13)",f,508,693,943,943,-90,15,117
114841417@N06,12077516724_f34abf231a_o.jpg,483,"(4, 6)",f,1211,474,1300,1301,-115,30,43
114841417@N06,12101299265_c885f3e4b2_o.jpg,485,"(8, 13)",f,1769,454,701,701,-20,0,89
114841417@N06,12101299265_c885f3e4b2_o.jpg,483,"(4, 6)",f,1326,1238,471,472,-5,0,40
114841417@N06,12019297744_508558c6fc_o.jpg,483,"(4, 6)",f,1045,84,548,548,-10,30,10
114841417@N06,12085793724_a16b21762c_o.jpg,485,"(8, 13)",f,1608,800,452,452,5,0,96
114841417@N06,12085793724_a16b21762c_o.jpg,483,"(4, 6)",f,1085,1335,331,332,-15,0,172
114841417@N06,12084422343_08edbd27d3_o.jpg,483,"(4, 6)",f,760,1697,867,751,-10,0,100
114841417@N06,12059944703_a91877aeec_o.jpg,486,"(15, 20)",f,1270,884,612,612,-10,0,11
114841417@N06,12023780945_eddd9ae61d_o.jpg,485,"(8, 13)",f,1933,749,261,261,-5,30,156
114841417@N06,12023780945_eddd9ae61d_o.jpg,483,"(4, 6)",f,1751,1010,242,242,0,0,40
114841417@N06,12078517275_bac955a2b8_o.jpg,485,"(8, 13)",f,1050,852,389,389,-105,0,101
114841417@N06,12101324636_328e9ee7f7_o.jpg,485,"(8, 13)",f,1249,446,504,503,0,0,86
114841417@N06,12101324636_328e9ee7f7_o.jpg,483,"(4, 6)",f,176,277,485,484,-5,0,80
114841417@N06,12101445604_59ee9b6038_o.jpg,485,"(8, 13)",f,168,337,804,623,-100,15,6
114841417@N06,12059935076_775e79abb9_o.jpg,485,"(8, 13)",f,360,183,2084,2084,-75,30,40
114841417@N06,12101091395_c81a5cecb3_o.jpg,485,"(8, 13)",f,1252,954,287,287,5,30,56
114841417@N06,12084265365_bc4bfdf8d8_o.jpg,485,"(8, 13)",f,1606,865,472,472,15,0,85
114841417@N06,12084265365_bc4bfdf8d8_o.jpg,483,"(4, 6)",f,1035,1391,364,363,-20,0,185
114841417@N06,12079141486_607e8b26d1_o.jpg,483,"(4, 6)",f,1432,4,306,306,-5,0,163
114841417@N06,12057306096_f460cf5bfd_o.jpg,485,"(8, 13)",f,428,451,721,720,-95,15,165
114841417@N06,12057306096_f460cf5bfd_o.jpg,488,"(15, 20)",f,417,1126,701,702,-85,0,103
114841417@N06,12101455804_0db82307c2_o.jpg,485,"(8, 13)",f,181,547,528,413,-85,0,182
114841417@N06,12060180664_da425346dd_o.jpg,485,"(8, 13)",f,247,0,888,813,-95,-30,70
114841417@N06,12101084525_af178e1d3e_o.jpg,485,"(8, 13)",f,1254,925,306,306,5,15,27
114841417@N06,12077501174_890560d6fe_o.jpg,485,"(8, 13)",f,911,1067,765,765,20,0,156
114841417@N06,12101280875_23b89b728d_o.jpg,499,"(15, 20)",f,863,1737,249,248,-95,0,126
114841417@N06,12077923913_56b456c7c1_o.jpg,483,"(4, 6)",f,1179,860,242,242,5,0,102
114841417@N06,12077596965_96353b480c_o.jpg,485,"(8, 13)",f,1255,634,268,268,15,0,91
114841417@N06,12060250356_8ef1cf30b3_o.jpg,485,"(8, 13)",f,510,943,1224,1224,-75,0,15
114841417@N06,12056801294_833001a8b9_o.jpg,485,"(8, 13)",f,502,1000,1561,1448,-80,0,103
114841417@N06,12077477393_a3dfb4324d_o.jpg,485,"(8, 13)",f,1756,415,440,440,10,0,130
114841417@N06,12100980963_352276f234_o.jpg,485,"(8, 13)",f,1386,540,542,542,-20,15,75
114841417@N06,12101106123_07d4e16fe0_o.jpg,486,"(15, 20)",f,855,576,483,483,5,0,125
114841417@N06,12101106123_07d4e16fe0_o.jpg,485,"(8, 13)",f,1442,576,431,430,0,0,97
114841417@N06,12101608644_b63c92f03a_o.jpg,485,"(8, 13)",f,768,1649,854,799,-85,-15,45
114841417@N06,12078913334_323bea8936_o.jpg,483,"(4, 6)",f,776,841,414,414,-10,-15,57
114841417@N06,12059394934_8b57256c8e_o.jpg,485,"(8, 13)",f,1600,414,376,376,-15,30,145
114841417@N06,12056255895_6182ba0fd9_o.jpg,485,"(8, 13)",f,162,290,1938,1938,-90,15,66
114841417@N06,12101709864_70d1963035_o.jpg,483,"(4, 6)",f,647,714,1287,1287,-90,0,170
114841417@N06,12088937115_fb05c507e5_o.jpg,483,"(4, 6)",f,430,812,421,421,-85,30,123
114841417@N06,12059924855_749e07a08a_o.jpg,485,"(8, 13)",f,836,881,644,644,-85,0,73
114841417@N06,12101721754_75e35d7eb7_o.jpg,483,"(4, 6)",f,1039,0,2225,2177,-95,0,107
114841417@N06,12100772555_f33c6424c0_o.jpg,483,"(4, 6)",f,1212,933,651,651,-10,30,88
114841417@N06,12060194214_ea61b6916b_o.jpg,485,"(8, 13)",f,90,1029,606,606,-95,0,166
114841417@N06,12101659684_2d0ba27492_o.jpg,499,"(15, 20)",f,913,1861,248,249,-95,0,110
114841417@N06,12019201883_bfa970febb_o.jpg,483,"(4, 6)",f,218,223,1275,1275,-115,30,53
114841417@N06,12078010034_72dca8b594_o.jpg,483,"(4, 6)",f,898,910,249,248,-5,0,95
114841417@N06,12060105984_4a7b6156dd_o.jpg,485,"(8, 13)",f,575,492,790,790,-100,0,107
114841417@N06,12094862675_90e64bc910_o.jpg,486,"(15, 20)",f,976,1099,504,504,-85,0,126
114841417@N06,12094862675_90e64bc910_o.jpg,483,"(4, 6)",f,196,1938,452,452,-95,30,82
114841417@N06,12094862675_90e64bc910_o.jpg,485,"(8, 13)",f,984,581,434,434,-90,0,127
114841417@N06,12060549833_cbe0e08ccd_o.jpg,483,"(4, 6)",f,294,1071,389,388,-85,30,15
114841417@N06,12101723816_5593652a98_o.jpg,485,"(8, 13)",f,277,924,1020,1020,-95,30,134
114841417@N06,12059976785_7e8cba04f5_o.jpg,486,"(15, 20)",f,494,624,306,306,10,0,33
114841417@N06,12059976785_7e8cba04f5_o.jpg,485,"(8, 13)",f,691,663,300,299,-5,0,147
114841417@N06,12056666484_e20b09f904_o.jpg,485,"(8, 13)",f,106,333,2200,2115,-75,0,17
114841417@N06,12087140355_753285fed9_o.jpg,509,"(48, 53)",f,0,398,403,449,-80,0,76
114841417@N06,12087140355_753285fed9_o.jpg,510,"(48, 53)",f,245,563,428,397,-70,0,18
114841417@N06,12101547074_5d0db5b4bf_o.jpg,483,"(4, 6)",f,1321,1208,293,293,-85,0,123
114841417@N06,12056812614_5c8810360e_o.jpg,486,"(15, 20)",f,523,595,449,449,-95,0,104
114841417@N06,12056812614_5c8810360e_o.jpg,485,"(8, 13)",f,531,1526,392,392,-90,0,129
114841417@N06,12059718795_cfdfd3b9b9_o.jpg,485,"(8, 13)",f,688,521,268,268,-75,30,120
114841417@N06,12060900464_575c4feecd_o.jpg,483,"(4, 6)",f,525,1180,364,364,-70,0,128
114841417@N06,12058995165_e75c52f83c_o.jpg,485,"(8, 13)",f,428,451,721,720,-95,15,165
114841417@N06,12058995165_e75c52f83c_o.jpg,488,"(15, 20)",f,417,1126,701,702,-85,0,103
114841417@N06,12101718714_bf0c8b1639_o.jpg,483,"(4, 6)",f,916,17,1912,1913,-95,0,160
114841417@N06,12060034895_b605fea98f_o.jpg,486,"(15, 20)",f,223,151,572,572,-85,0,47
114841417@N06,12060034895_b605fea98f_o.jpg,485,"(8, 13)",f,146,414,536,536,-75,-30,66
114841417@N06,12077926585_26fd7a3141_o.jpg,483,"(4, 6)",f,1788,341,306,306,-10,0,168
114841417@N06,12080109155_2e8f490781_o.jpg,485,"(8, 13)",f,1867,831,268,268,-100,0,94
114841417@N06,12080109155_2e8f490781_o.jpg,483,"(4, 6)",f,2186,1141,262,261,-100,0,110
114841417@N06,12087455256_de7f4e8015_o.jpg,509,"(48, 53)",f,44,349,449,449,-80,0,68
114841417@N06,12101732936_941fddb0a0_o.jpg,483,"(4, 6)",f,800,905,637,637,-85,0,117
114841417@N06,12074961523_b00ba05647_o.jpg,483,"(4, 6)",f,927,1179,306,306,-95,0,166
