user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
64504106@N06,11814422336_8a1772a9ca_o.jpg,915,"(60, 100)",f,221,626,835,835,-90,30,119
64504106@N06,11840661685_39263eb476_o.jpg,913,"(25, 32)",f,1388,1059,242,243,15,0,65
64504106@N06,11841100224_84091f241e_o.jpg,914,"(60, 100)",f,753,988,338,338,-90,0,61
64504106@N06,11840729303_d1496ef73e_o.jpg,913,"(25, 32)",f,1701,994,353,353,5,30,61
64504106@N06,11840729303_d1496ef73e_o.jpg,937,"(25, 32)",f,546,943,336,336,-5,0,73
64504106@N06,11840729303_d1496ef73e_o.jpg,914,"(60, 100)",f,948,1026,323,323,0,30,101
64504106@N06,11812568675_b29dbd8d8f_o.jpg,932,"(25, 32)",f,2242,784,491,491,5,0,62
64504106@N06,11812568675_b29dbd8d8f_o.jpg,931,"(25, 32)",f,1684,685,491,491,-20,0,29
64504106@N06,11831058975_9bb67aa3d6_o.jpg,913,"(25, 32)",f,145,363,832,832,-85,0,77
64504106@N06,11814499264_6fcc7aa7a6_o.jpg,937,"(25, 32)",f,551,1235,1071,1071,-90,0,59
64504106@N06,11840658045_692e157766_o.jpg,913,"(25, 32)",f,1557,1005,242,242,-10,0,102
64504106@N06,11840658045_692e157766_o.jpg,937,"(25, 32)",f,1196,935,243,242,-5,0,99
64504106@N06,11840874474_0b5c9fe6cf_o.jpg,937,"(25, 32)",f,1152,1021,242,242,5,0,76
64504106@N06,11840863474_129906b5ee_o.jpg,913,"(25, 32)",f,469,432,592,528,-90,-30,18
64504106@N06,11840877664_312a018647_o.jpg,913,"(25, 32)",f,1557,1056,242,242,-10,15,105
64504106@N06,11840877664_312a018647_o.jpg,937,"(25, 32)",f,1188,1012,243,242,-5,0,111
64504106@N06,11855871235_d35872f4cc_o.jpg,913,"(25, 32)",f,854,656,612,612,-110,0,8
64504106@N06,11840723203_e774a695a6_o.jpg,913,"(25, 32)",f,0,270,527,604,5,0,21
64504106@N06,11831412483_13911585f7_o.jpg,913,"(25, 32)",f,645,1354,446,446,-95,-15,49
64504106@N06,11813245853_6c836407cf_o.jpg,913,"(25, 32)",f,763,1271,586,587,-95,-30,24
64504106@N06,11813929523_84046ea548_o.jpg,914,"(60, 100)",f,387,965,899,899,-75,0,85
64504106@N06,11813929523_84046ea548_o.jpg,915,"(60, 100)",f,353,540,829,829,-85,0,97
64504106@N06,11813000695_1c943d340b_o.jpg,913,"(25, 32)",f,1157,610,682,682,15,0,70
64504106@N06,11831861456_2abc037613_o.jpg,939,"(60, 100)",f,2106,1340,306,306,170,0,113
64504106@N06,11831861456_2abc037613_o.jpg,914,"(60, 100)",f,2400,1439,293,293,185,-15,112
64504106@N06,11831861456_2abc037613_o.jpg,940,"(48, 53)",f,997,1340,293,293,185,15,56
64504106@N06,11831861456_2abc037613_o.jpg,943,"(60, 100)",f,533,1420,275,274,190,30,26
64504106@N06,11812573555_2e16c0b677_o.jpg,932,"(25, 32)",f,2232,782,523,523,15,0,55
64504106@N06,11812573555_2e16c0b677_o.jpg,913,"(25, 32)",f,1220,723,485,485,-15,-30,11
64504106@N06,11812573555_2e16c0b677_o.jpg,931,"(25, 32)",f,1698,694,466,466,-15,0,16
64504106@N06,11840694833_f46cbf3c3d_o.jpg,944,"(25, 32)",f,898,298,434,433,20,0,32
64504106@N06,11840694833_f46cbf3c3d_o.jpg,945,"(25, 32)",f,1673,403,427,427,5,30,21
64504106@N06,11841462686_4913f76284_o.jpg,914,"(60, 100)",f,463,1212,478,478,-100,15,118
64504106@N06,11831139905_96f8cc6bb2_o.jpg,913,"(25, 32)",f,207,167,464,463,0,0,25
64504106@N06,11817912636_0f6bc0267a_o.jpg,913,"(25, 32)",f,394,492,608,468,-85,0,55
64504106@N06,11817912636_0f6bc0267a_o.jpg,933,"(38, 43)",f,381,0,608,602,-110,30,84
64504106@N06,11813415344_0db1dbb7f8_o.jpg,913,"(25, 32)",f,1145,588,683,682,15,0,66
64504106@N06,11840412626_80abf47202_o.jpg,946,"(25, 32)",f,1029,406,593,593,15,0,53
64504106@N06,11840412626_80abf47202_o.jpg,913,"(25, 32)",f,1316,465,555,555,-25,30,110
64504106@N06,11839911363_34fec1e50c_o.jpg,946,"(25, 32)",f,865,1040,618,619,-90,0,51
64504106@N06,11831465514_23f27ffe74_o.jpg,947,"(25, 32)",f,1791,70,242,242,-90,-15,113
64504106@N06,11840438475_2c258369e0_o.jpg,913,"(25, 32)",f,782,945,332,331,185,30,65
64504106@N06,11840438475_2c258369e0_o.jpg,914,"(60, 100)",f,1552,933,325,326,185,0,110
64504106@N06,11840438475_2c258369e0_o.jpg,937,"(25, 32)",f,1942,1012,319,318,175,0,81
64504106@N06,11840834463_ccf49a5e52_o.jpg,913,"(25, 32)",f,1557,1005,242,242,-10,0,102
64504106@N06,11840834463_ccf49a5e52_o.jpg,937,"(25, 32)",f,1196,935,243,242,-5,0,99
115021413@N07,12058473985_18a0ffda82_o.jpg,948,"(8, 13)",f,1075,1002,619,618,-10,0,88
115021413@N07,12058473985_18a0ffda82_o.jpg,949,"(8, 13)",f,894,465,344,344,15,-30,50
115021413@N07,12058770863_c6c6c5d529_o.jpg,950,"(8, 13)",f,1220,889,593,593,-15,30,95
115021413@N07,12058770863_c6c6c5d529_o.jpg,948,"(8, 13)",f,1345,581,344,344,10,30,37
115021413@N07,12058770863_c6c6c5d529_o.jpg,949,"(8, 13)",f,304,404,306,306,-5,0,58
115021413@N07,12059027035_7541fb746f_o.jpg,951,"(8, 13)",f,1185,245,1263,1568,15,0,114
115021413@N07,12059027035_7541fb746f_o.jpg,952,"(8, 13)",f,411,782,1262,1262,0,0,57
115021413@N07,12059391383_c7396a8fdc_o.jpg,951,"(8, 13)",f,514,438,1934,1951,5,0,94
115021413@N07,12059257573_541ffe30b0_o.jpg,952,"(8, 13)",f,1531,428,1664,1664,0,0,50
115021413@N07,12059257573_541ffe30b0_o.jpg,951,"(8, 13)",f,490,221,1371,1371,0,0,110
115021413@N07,12060710096_4c32fe2694_o.jpg,953,"(8, 13)",f,905,865,599,599,5,0,73
115021413@N07,12060710096_4c32fe2694_o.jpg,952,"(8, 13)",f,1428,863,497,498,0,0,95
115021413@N07,12058670065_e7e92c6687_o.jpg,955,"(8, 13)",f,446,769,529,529,-5,-15,47
115021413@N07,12058670065_e7e92c6687_o.jpg,949,"(8, 13)",f,768,626,497,497,0,-15,65
115021413@N07,12058670065_e7e92c6687_o.jpg,956,"(8, 13)",f,1080,672,421,421,20,0,38
115021413@N07,12058670065_e7e92c6687_o.jpg,953,"(8, 13)",f,1389,782,351,351,-5,0,83
115021413@N07,12058670065_e7e92c6687_o.jpg,951,"(8, 13)",f,1714,594,313,312,15,0,57
115021413@N07,12058670065_e7e92c6687_o.jpg,948,"(8, 13)",f,1955,764,281,281,10,0,73
115021413@N07,12058670065_e7e92c6687_o.jpg,957,"(8, 13)",f,2119,876,268,268,10,0,38
115021413@N07,12058670065_e7e92c6687_o.jpg,952,"(8, 13)",f,2288,672,262,261,15,0,19
115021413@N07,12060158436_f995b98221_o.jpg,949,"(8, 13)",f,1094,643,581,581,70,30,109
115021413@N07,12058847734_d4d2b262b3_o.jpg,955,"(8, 13)",f,1039,669,656,657,-10,-15,61
115021413@N07,12058847734_d4d2b262b3_o.jpg,952,"(8, 13)",f,887,510,306,306,-10,0,81
115021413@N07,12058847734_d4d2b262b3_o.jpg,951,"(8, 13)",f,1319,427,242,242,5,0,89
115021413@N07,12059888826_929090d81b_o.jpg,957,"(8, 13)",f,111,999,975,975,-10,-15,53
115021413@N07,12059526033_047a262514_o.jpg,957,"(8, 13)",f,1989,710,459,485,0,30,126
115021413@N07,12059719465_386bc18f86_o.jpg,949,"(8, 13)",f,130,1408,376,377,-5,0,132
115021413@N07,12059719465_386bc18f86_o.jpg,950,"(8, 13)",f,1845,1364,325,325,-10,30,43
115021413@N07,12059719465_386bc18f86_o.jpg,948,"(8, 13)",f,388,1341,287,287,-15,-30,99
115021413@N07,12059719465_386bc18f86_o.jpg,953,"(8, 13)",f,1102,1136,281,280,5,0,97
115021413@N07,12059719465_386bc18f86_o.jpg,956,"(8, 13)",f,766,1160,268,268,5,0,69
115021413@N07,12059719465_386bc18f86_o.jpg,957,"(8, 13)",f,1665,1244,261,262,0,30,35
115021413@N07,12059683505_2a7af1813b_o.jpg,949,"(8, 13)",f,782,1463,606,605,-5,0,165
115021413@N07,12060068284_0c148ec691_o.jpg,948,"(8, 13)",f,1208,1184,388,389,0,0,127
115021413@N07,12060189414_0ae6860ee5_o.jpg,949,"(8, 13)",f,135,935,924,924,-15,0,65
115021413@N07,12060189414_0ae6860ee5_o.jpg,956,"(8, 13)",f,792,908,758,759,15,0,63
115021413@N07,12060189414_0ae6860ee5_o.jpg,953,"(8, 13)",f,1426,1166,746,746,0,0,81
115021413@N07,12058905653_c7ca11b994_o.jpg,951,"(8, 13)",f,1166,1023,274,274,-5,0,60
115021413@N07,12058905653_c7ca11b994_o.jpg,953,"(8, 13)",f,1767,1144,268,268,-5,-15,32
115021413@N07,12058905653_c7ca11b994_o.jpg,949,"(8, 13)",f,833,1007,268,267,5,0,99
115021413@N07,12058905653_c7ca11b994_o.jpg,955,"(8, 13)",f,511,989,261,262,0,0,22
115021413@N07,12058905653_c7ca11b994_o.jpg,950,"(8, 13)",f,186,969,255,254,0,0,21
115021413@N07,12060691306_8d22c0c2a8_o.jpg,951,"(8, 13)",f,1023,940,325,325,-10,-15,60
115021413@N07,12060691306_8d22c0c2a8_o.jpg,950,"(8, 13)",f,1184,957,293,294,-5,0,100
115021413@N07,12060691306_8d22c0c2a8_o.jpg,956,"(8, 13)",f,1643,849,293,293,-5,0,42
115021413@N07,12060691306_8d22c0c2a8_o.jpg,957,"(8, 13)",f,2020,1072,287,287,0,0,46
115021413@N07,12060691306_8d22c0c2a8_o.jpg,953,"(8, 13)",f,2216,978,287,287,20,0,104
115021413@N07,12060691306_8d22c0c2a8_o.jpg,955,"(8, 13)",f,1834,968,268,268,10,0,130
115021413@N07,12060244306_b7decde0cf_o.jpg,956,"(8, 13)",f,913,1361,746,745,0,0,51
115021413@N07,12059653253_7ab9b5e985_o.jpg,950,"(8, 13)",f,1220,889,593,593,-15,30,95
115021413@N07,12059653253_7ab9b5e985_o.jpg,948,"(8, 13)",f,1345,581,344,344,10,30,37
115021413@N07,12059653253_7ab9b5e985_o.jpg,949,"(8, 13)",f,304,404,306,306,-5,0,58
115021413@N07,12059816785_dfb8e5653c_o.jpg,948,"(8, 13)",f,452,890,689,689,-25,0,92
115021413@N07,12059816785_dfb8e5653c_o.jpg,955,"(8, 13)",f,1439,814,644,644,10,0,150
115021413@N07,12059816785_dfb8e5653c_o.jpg,956,"(8, 13)",f,992,820,619,619,5,0,66
115021413@N07,12059807985_9715c24388_o.jpg,955,"(8, 13)",f,446,769,529,529,-5,-15,47
115021413@N07,12059807985_9715c24388_o.jpg,949,"(8, 13)",f,768,626,497,497,0,-15,65
115021413@N07,12059807985_9715c24388_o.jpg,956,"(8, 13)",f,1080,672,421,421,20,0,38
115021413@N07,12059807985_9715c24388_o.jpg,953,"(8, 13)",f,1389,782,351,351,-5,0,83
115021413@N07,12059807985_9715c24388_o.jpg,951,"(8, 13)",f,1714,594,313,312,15,0,57
115021413@N07,12059807985_9715c24388_o.jpg,948,"(8, 13)",f,1955,764,281,281,10,0,73
115021413@N07,12059807985_9715c24388_o.jpg,957,"(8, 13)",f,2119,876,268,268,10,0,38
115021413@N07,12059807985_9715c24388_o.jpg,952,"(8, 13)",f,2288,672,262,261,15,0,19
115021413@N07,12060143046_9bc21e917f_o.jpg,957,"(8, 13)",f,1907,874,370,370,-5,-15,43
115021413@N07,12060240326_a16ce83299_o.jpg,953,"(8, 13)",f,745,983,759,758,5,0,97
115021413@N07,12060240326_a16ce83299_o.jpg,950,"(8, 13)",f,1601,619,364,364,5,0,89
115021413@N07,12060240326_a16ce83299_o.jpg,949,"(8, 13)",f,1233,325,274,274,0,0,42
115021413@N07,12060122544_5ced1153e1_o.jpg,955,"(8, 13)",f,1168,1000,726,727,-15,0,92
115021413@N07,12060118133_b242843bdf_o.jpg,949,"(8, 13)",f,1257,329,637,638,15,0,25
115021413@N07,12060118133_b242843bdf_o.jpg,948,"(8, 13)",f,784,460,612,612,0,-15,68
115021413@N07,12060118133_b242843bdf_o.jpg,956,"(8, 13)",f,1547,374,548,548,5,0,60
115021413@N07,12060118133_b242843bdf_o.jpg,957,"(8, 13)",f,2212,757,522,522,0,0,82
115021413@N07,12060118133_b242843bdf_o.jpg,955,"(8, 13)",f,1820,586,503,504,-10,0,82
115021413@N07,12059636564_9bcb4f2c4a_o.jpg,957,"(8, 13)",f,1662,1047,421,420,0,30,141
115021413@N07,12059636564_9bcb4f2c4a_o.jpg,955,"(8, 13)",f,567,1094,331,332,-5,-15,97
115021413@N07,12060223104_e72888a148_o.jpg,948,"(8, 13)",f,825,784,1026,1026,-20,0,91
115021413@N07,12059424563_68b121ffd1_o.jpg,956,"(8, 13)",f,647,659,1670,1671,5,0,94
115021413@N07,12059125675_1fcb69733f_o.jpg,949,"(8, 13)",f,358,514,1779,1779,-20,-30,21
115021413@N07,12059378123_5bbd3fd150_o.jpg,954,"(38, 43)",f,686,656,1588,1588,-10,30,93
115021413@N07,12059582783_caa3f76d46_o.jpg,948,"(8, 13)",f,589,398,631,631,-15,0,122
115021413@N07,12059582783_caa3f76d46_o.jpg,949,"(8, 13)",f,454,191,382,382,5,0,133
115021413@N07,12059582783_caa3f76d46_o.jpg,951,"(8, 13)",f,1185,310,332,332,10,0,106
115021413@N07,12059458895_b997e7c741_o.jpg,948,"(8, 13)",f,1244,642,619,618,-5,0,120
115021413@N07,12059458895_b997e7c741_o.jpg,953,"(8, 13)",f,2114,87,326,325,-5,30,27
115021413@N07,12060074644_8a8f4c7347_o.jpg,949,"(8, 13)",f,1219,868,312,312,-5,0,67
115021413@N07,12059139285_d41b2ca189_o.jpg,955,"(8, 13)",f,58,307,2072,2072,-15,0,54
115021413@N07,12059403635_eee421773d_o.jpg,953,"(8, 13)",f,859,562,395,395,-5,0,57
115021413@N07,12058615955_7cfb6b31c0_o.jpg,953,"(8, 13)",f,1925,984,274,275,0,0,52
115021413@N07,12058615955_7cfb6b31c0_o.jpg,949,"(8, 13)",f,973,897,268,268,0,0,82
115021413@N07,12058615955_7cfb6b31c0_o.jpg,951,"(8, 13)",f,1094,1354,262,262,0,30,58
115021413@N07,12058615955_7cfb6b31c0_o.jpg,956,"(8, 13)",f,2390,1010,255,255,0,0,21
115021413@N07,12058615955_7cfb6b31c0_o.jpg,955,"(8, 13)",f,737,889,243,242,0,0,5
115021413@N07,12060124733_4ff416eacd_o.jpg,956,"(8, 13)",f,71,432,609,607,20,15,23
115021413@N07,12060124733_4ff416eacd_o.jpg,955,"(8, 13)",f,365,603,480,480,10,0,93
115021413@N07,12060151943_86432c07a6_o.jpg,957,"(8, 13)",f,452,342,434,434,-15,0,63
115021413@N07,12060151943_86432c07a6_o.jpg,952,"(8, 13)",f,2534,148,401,401,0,0,99
115021413@N07,12060151943_86432c07a6_o.jpg,948,"(8, 13)",f,1926,173,383,383,10,0,87
115021413@N07,12059056295_c68d5c1fbe_o.jpg,949,"(8, 13)",f,581,650,778,778,-5,0,21
115021413@N07,12059113155_9f209d3293_o.jpg,957,"(8, 13)",f,349,573,1287,1288,-5,30,71
115021413@N07,12059290743_91ca25e0ba_o.jpg,953,"(8, 13)",f,422,1150,676,676,0,0,28
115021413@N07,12059707164_0399d00267_o.jpg,950,"(8, 13)",f,1061,1045,504,504,-10,0,74
115021413@N07,12059707164_0399d00267_o.jpg,953,"(8, 13)",f,379,886,350,350,-10,0,121
115021413@N07,12058409565_c3b9379838_o.jpg,957,"(8, 13)",f,1450,350,1211,1211,-5,0,127
115021413@N07,12060235504_c8024c6b6a_o.jpg,957,"(8, 13)",f,495,688,517,516,-5,0,120
115021413@N07,12060235504_c8024c6b6a_o.jpg,948,"(8, 13)",f,1934,388,491,491,0,0,125
115021413@N07,12060235504_c8024c6b6a_o.jpg,952,"(8, 13)",f,2293,525,472,472,-10,30,118
115021413@N07,12060235504_c8024c6b6a_o.jpg,956,"(8, 13)",f,1448,458,466,466,-15,0,106
115021413@N07,12059274596_5581a855c2_o.jpg,954,"(38, 43)",f,0,202,686,720,-5,0,57
115021413@N07,12059274596_5581a855c2_o.jpg,948,"(8, 13)",f,504,232,668,668,-5,0,134
115021413@N07,12058983064_11288fe49d_o.jpg,949,"(8, 13)",f,1365,502,357,357,5,0,40
115021413@N07,12059288696_2910c0fab7_o.jpg,949,"(8, 13)",f,564,677,306,306,0,15,30
115021413@N07,12060212136_e5bb7b78df_o.jpg,957,"(8, 13)",f,994,903,644,644,0,0,91
115021413@N07,12059357986_530d837d64_o.jpg,956,"(8, 13)",f,913,1361,746,745,0,0,51
115021413@N07,12059921006_b00c035206_o.jpg,951,"(8, 13)",f,447,667,1690,1690,-5,0,47
115021413@N07,12059550844_04926423c2_o.jpg,948,"(8, 13)",f,2183,409,338,338,5,15,98
115021413@N07,12058911603_777e8e6766_o.jpg,949,"(8, 13)",f,130,1408,376,377,-5,0,132
115021413@N07,12058911603_777e8e6766_o.jpg,950,"(8, 13)",f,1845,1364,325,325,-10,30,43
115021413@N07,12058911603_777e8e6766_o.jpg,948,"(8, 13)",f,388,1341,287,287,-15,-30,99
115021413@N07,12058911603_777e8e6766_o.jpg,953,"(8, 13)",f,1102,1136,281,280,5,0,97
115021413@N07,12058911603_777e8e6766_o.jpg,956,"(8, 13)",f,766,1160,268,268,5,0,69
115021413@N07,12058911603_777e8e6766_o.jpg,957,"(8, 13)",f,1665,1244,261,262,0,30,35
115021413@N07,12059638133_69a58e3ff7_o.jpg,955,"(8, 13)",f,1039,669,656,657,-10,-15,61
115021413@N07,12059638133_69a58e3ff7_o.jpg,952,"(8, 13)",f,887,510,306,306,-10,0,81
115021413@N07,12059638133_69a58e3ff7_o.jpg,951,"(8, 13)",f,1319,427,242,242,5,0,89
115021413@N07,12058396145_4c3fcfe103_o.jpg,952,"(8, 13)",f,1531,428,1664,1664,0,0,50
115021413@N07,12058396145_4c3fcfe103_o.jpg,951,"(8, 13)",f,490,221,1371,1371,0,0,110
115021413@N07,12060228054_0fbc87c891_o.jpg,950,"(8, 13)",f,463,1273,861,861,5,0,82
115021413@N07,12060228054_0fbc87c891_o.jpg,955,"(8, 13)",f,1104,1032,797,797,0,0,104
115021413@N07,12060172426_93c09d6673_o.jpg,956,"(8, 13)",f,666,470,1083,1083,0,0,144
115021413@N07,12060172426_93c09d6673_o.jpg,951,"(8, 13)",f,207,157,420,421,-5,0,95
115021413@N07,12059547094_36c4b62d6c_o.jpg,949,"(8, 13)",f,2809,564,319,318,20,0,44
115021413@N07,12059547094_36c4b62d6c_o.jpg,948,"(8, 13)",f,2121,610,293,293,-10,0,111
115021413@N07,12059939786_9d59910d40_o.jpg,956,"(8, 13)",f,698,723,1160,1160,-10,-30,35
115021413@N07,12060213474_2aefa458d3_o.jpg,956,"(8, 13)",f,0,296,563,636,15,0,37
115021413@N07,12059635695_aa5525b407_o.jpg,948,"(8, 13)",f,623,1225,1281,1281,0,0,34
115021413@N07,12059622405_556a006c53_o.jpg,952,"(8, 13)",f,2143,1386,305,383,10,-30,74
115021413@N07,12060212124_eac846205e_o.jpg,948,"(8, 13)",f,0,651,768,861,-25,0,87
115021413@N07,12060212124_eac846205e_o.jpg,949,"(8, 13)",f,591,559,746,746,-10,0,59
115021413@N07,12060212124_eac846205e_o.jpg,956,"(8, 13)",f,1032,647,670,669,20,0,59
115021413@N07,12059647943_e3fde55c87_o.jpg,948,"(8, 13)",f,1075,1002,619,618,-10,0,88
115021413@N07,12059647943_e3fde55c87_o.jpg,949,"(8, 13)",f,894,465,344,344,15,-30,50
115021413@N07,12059733185_c926c136dc_o.jpg,948,"(8, 13)",f,1947,871,300,300,5,0,99
115021413@N07,12059733185_c926c136dc_o.jpg,949,"(8, 13)",f,1404,653,274,274,10,30,65
115021413@N07,12059733185_c926c136dc_o.jpg,958,"(8, 13)",f,412,721,262,262,10,30,73
115021413@N07,12059733185_c926c136dc_o.jpg,955,"(8, 13)",f,1176,674,261,261,5,30,19
115021413@N07,12059715993_d0f61c836f_o.jpg,951,"(8, 13)",f,859,900,490,491,-20,0,108
115021413@N07,12059715993_d0f61c836f_o.jpg,957,"(8, 13)",f,439,1370,306,306,-15,30,81
115021413@N07,12059438315_09412f3a64_o.jpg,949,"(8, 13)",f,862,838,389,389,0,0,83
115021413@N07,12059359283_31ab020df6_o.jpg,950,"(8, 13)",f,514,621,1161,1160,-5,0,58
115021413@N07,12060079583_c071b0e852_o.jpg,948,"(8, 13)",f,2470,1319,408,408,20,0,15
115021413@N07,12060079583_c071b0e852_o.jpg,955,"(8, 13)",f,530,626,338,338,-5,0,47
115021413@N07,12060079583_c071b0e852_o.jpg,956,"(8, 13)",f,1593,733,325,325,10,0,40
115021413@N07,12060079583_c071b0e852_o.jpg,949,"(8, 13)",f,991,854,319,318,-20,0,13
115021413@N07,12059254353_c63246d9c3_o.jpg,955,"(8, 13)",f,1530,462,975,975,-5,0,57
115021413@N07,12059254353_c63246d9c3_o.jpg,949,"(8, 13)",f,476,133,459,459,5,0,79
115021413@N07,12058962325_37b4b35ae0_o.jpg,953,"(8, 13)",f,758,430,434,433,-20,0,61
115021413@N07,12058962325_37b4b35ae0_o.jpg,948,"(8, 13)",f,2012,1306,389,389,10,0,86
115021413@N07,12058962325_37b4b35ae0_o.jpg,957,"(8, 13)",f,482,1428,383,382,-20,-30,55
115021413@N07,12058962325_37b4b35ae0_o.jpg,952,"(8, 13)",f,1177,479,332,332,-15,0,29
115021413@N07,12058962325_37b4b35ae0_o.jpg,955,"(8, 13)",f,2212,527,325,325,5,0,66
115021413@N07,12058962325_37b4b35ae0_o.jpg,950,"(8, 13)",f,1984,446,318,319,-10,0,60
115021413@N07,12058962325_37b4b35ae0_o.jpg,951,"(8, 13)",f,1584,446,274,274,5,0,92
115021413@N07,12059363273_4be4534e22_o.jpg,951,"(8, 13)",f,2145,358,303,376,10,15,6
115021413@N07,12058668183_90e8a73be6_o.jpg,957,"(8, 13)",f,419,1343,420,421,-20,0,45
115021413@N07,12058668183_90e8a73be6_o.jpg,948,"(8, 13)",f,1974,1228,402,402,-10,30,103
115021413@N07,12058668183_90e8a73be6_o.jpg,950,"(8, 13)",f,1961,384,338,337,0,30,68
115021413@N07,12058668183_90e8a73be6_o.jpg,951,"(8, 13)",f,1571,377,287,287,-5,0,118
115021413@N07,12059852094_a66e28ab5c_o.jpg,958,"(8, 13)",f,336,578,376,376,-10,0,91
115021413@N07,12058788304_e355a48439_o.jpg,953,"(8, 13)",f,1348,294,1916,1938,-10,0,93
115021413@N07,12059123765_8d8672cc5f_o.jpg,951,"(8, 13)",f,809,651,1192,1192,15,30,101
115021413@N07,12059302943_157c0c04c6_o.jpg,954,"(38, 43)",f,0,202,686,720,-5,0,57
115021413@N07,12059302943_157c0c04c6_o.jpg,948,"(8, 13)",f,504,232,668,668,-5,0,134
115021413@N07,12060183106_0efe1374ca_o.jpg,956,"(8, 13)",f,39,216,345,345,-15,0,41
115021413@N07,12059017124_e14e27237b_o.jpg,948,"(8, 13)",f,1947,871,300,300,5,0,99
115021413@N07,12059017124_e14e27237b_o.jpg,949,"(8, 13)",f,1404,653,274,274,10,30,65
115021413@N07,12059017124_e14e27237b_o.jpg,958,"(8, 13)",f,412,721,262,262,10,30,73
115021413@N07,12059017124_e14e27237b_o.jpg,955,"(8, 13)",f,1176,674,261,261,5,30,19
115021413@N07,12059333205_2364cc60b0_o.jpg,951,"(8, 13)",f,929,949,471,472,20,0,107
115021413@N07,12059890676_d040cae8e8_o.jpg,953,"(8, 13)",f,1710,688,1306,1307,0,0,57
115021413@N07,12058497945_5de40c55e1_o.jpg,956,"(8, 13)",f,664,1694,657,656,5,0,79
115021413@N07,12058497945_5de40c55e1_o.jpg,949,"(8, 13)",f,105,959,389,389,-5,0,61
115021413@N07,12058497945_5de40c55e1_o.jpg,955,"(8, 13)",f,1617,1086,338,338,5,0,100
115021413@N07,12058497945_5de40c55e1_o.jpg,951,"(8, 13)",f,718,1149,306,306,0,-15,100
115021413@N07,12058497945_5de40c55e1_o.jpg,950,"(8, 13)",f,1043,956,300,299,15,0,66
115021413@N07,12058497945_5de40c55e1_o.jpg,948,"(8, 13)",f,1447,1093,287,287,-10,0,141
115021413@N07,12059508473_5376afde90_o.jpg,948,"(8, 13)",f,937,745,306,306,-5,0,104
115021413@N07,12059508473_5376afde90_o.jpg,952,"(8, 13)",f,2266,411,287,287,5,0,63
115021413@N07,12059686493_64119d3b56_o.jpg,953,"(8, 13)",f,771,809,382,383,0,0,18
115021413@N07,12060666076_9b5a49b2e4_o.jpg,949,"(8, 13)",f,1479,852,765,765,20,0,106
115021413@N07,12060666076_9b5a49b2e4_o.jpg,955,"(8, 13)",f,318,1394,549,548,0,0,61
115021413@N07,12060666076_9b5a49b2e4_o.jpg,956,"(8, 13)",f,823,1053,523,523,0,0,104
115021413@N07,12059766693_a21e66f193_o.jpg,948,"(8, 13)",f,1153,1007,262,261,-10,0,124
115021413@N07,12060014093_e2969294d6_o.jpg,949,"(8, 13)",f,618,787,331,331,-5,-15,108
115021413@N07,12060014093_e2969294d6_o.jpg,956,"(8, 13)",f,1539,661,261,261,-5,-30,63
115021413@N07,12060014093_e2969294d6_o.jpg,948,"(8, 13)",f,1117,784,242,242,-5,-30,52
115021413@N07,12060014093_e2969294d6_o.jpg,952,"(8, 13)",f,2180,686,242,243,20,0,39
