user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
115321157@N03,12120251944_de0a88770f_o.jpg,1747,"(25, 32)",m,823,65,1244,1243,-5,0,77
115321157@N03,12120135643_1efcd311a3_o.jpg,1747,"(25, 32)",m,694,921,1091,1090,-105,0,25
115321157@N03,12111737495_611f493c1f_o.jpg,1744,"(4, 6)",m,745,1107,472,472,-95,0,94
115321157@N03,12120275956_cd955fa43c_o.jpg,1761,"(4, 6)",m,2277,1214,268,268,-20,0,69
115321157@N03,12120275956_cd955fa43c_o.jpg,1755,"(4, 6)",m,2124,1391,242,242,-20,-30,84
115321157@N03,12111732165_fe2fea4df2_o.jpg,1744,"(4, 6)",m,600,1094,319,319,-100,0,71
115321157@N03,12112827924_8038fc33e3_o.jpg,1747,"(25, 32)",m,1477,419,465,465,-5,0,46
115321157@N03,12120179153_df442c5987_o.jpg,1747,"(25, 32)",m,2087,203,721,721,5,0,120
115321157@N03,12113089285_88a8ca13ee_o.jpg,1744,"(4, 6)",m,415,878,957,956,-95,0,190
115321157@N03,12111194466_7480fe0621_o.jpg,1744,"(4, 6)",m,480,350,180,180,-85,0,52
115321157@N03,12120476516_a07db1c0fc_o.jpg,1744,"(4, 6)",m,846,1619,873,829,-80,0,34
115321157@N03,12112116944_ea90e67ec8_o.jpg,1744,"(4, 6)",m,956,800,829,828,-105,15,57
115321157@N03,12112697793_4ba8b06bd6_o.jpg,1747,"(25, 32)",m,2092,835,421,420,5,15,22
115321157@N03,12112697793_4ba8b06bd6_o.jpg,1746,"(25, 32)",m,1284,855,293,294,0,0,45
115321157@N03,12112697793_4ba8b06bd6_o.jpg,1744,"(4, 6)",m,900,1010,268,268,0,0,43
115321157@N03,12119605255_840e530bb6_o.jpg,1744,"(4, 6)",m,37,0,829,726,10,-15,85
115321157@N03,12112798984_5fd764c153_o.jpg,1744,"(4, 6)",m,589,1047,682,682,20,0,46
115321157@N03,12112798984_5fd764c153_o.jpg,1747,"(25, 32)",m,1974,372,676,676,0,0,45
115321157@N03,12120099873_c6fc8a5ef4_o.jpg,1744,"(4, 6)",m,438,635,1179,1180,-100,0,100
115321157@N03,12113083485_09962e3046_o.jpg,1744,"(4, 6)",m,306,562,628,628,-20,30,104
115321157@N03,12112423365_8765fec1a0_o.jpg,1745,"(48, 53)",m,1098,709,382,382,-85,0,47
115321157@N03,12112423365_8765fec1a0_o.jpg,1744,"(4, 6)",m,1209,470,338,338,-100,30,113
115321157@N03,12112423365_8765fec1a0_o.jpg,1752,"(15, 20)",m,446,1883,325,325,-90,-30,129
115321157@N03,12112404496_35c004b90f_o.jpg,1772,"(8, 13)",m,1185,1206,568,567,-85,0,76
115321157@N03,12112102074_aac5fe2732_o.jpg,1747,"(25, 32)",m,505,586,1026,1026,-90,0,179
115321157@N03,12113092085_f8c12fa6ec_o.jpg,1744,"(4, 6)",m,490,989,1256,1256,-80,30,104
115321157@N03,12120478776_f39e9d21c3_o.jpg,1744,"(4, 6)",m,541,1311,982,982,-90,0,42
115321157@N03,12111075176_8b53d85b73_o.jpg,1747,"(25, 32)",m,548,513,599,599,-90,0,100
115321157@N03,12120011324_ee2d294c44_o.jpg,1753,"(38, 43)",m,2918,718,261,262,-5,0,126
115321157@N03,12120011324_ee2d294c44_o.jpg,1744,"(4, 6)",m,1115,1176,262,261,-5,0,119
115321157@N03,12120011324_ee2d294c44_o.jpg,1755,"(4, 6)",m,2459,1144,242,242,-5,0,154
115321157@N03,12120011324_ee2d294c44_o.jpg,1764,"(4, 6)",m,2628,777,242,242,0,0,76
115321157@N03,12120011324_ee2d294c44_o.jpg,1770,"(4, 6)",m,1410,753,242,243,-15,0,59
115321157@N03,12123391243_74968e0844_o.jpg,1744,"(4, 6)",m,237,659,1077,1078,-100,0,27
115321157@N03,12112729023_8111867d8e_o.jpg,1747,"(25, 32)",m,728,411,1096,1096,5,-30,119
115321157@N03,12112718373_ba58887140_o.jpg,1747,"(25, 32)",m,1112,753,688,689,0,0,97
115321157@N03,12120264006_e200f827be_o.jpg,1744,"(4, 6)",m,702,1169,804,804,-90,0,48
115321157@N03,12113498054_5da4c16608_o.jpg,1747,"(25, 32)",m,632,1064,529,529,-100,0,104
115321157@N03,12113498054_5da4c16608_o.jpg,1744,"(4, 6)",m,1158,965,415,415,-95,0,59
115321157@N03,12113114806_90102b5d8d_o.jpg,1747,"(25, 32)",m,663,140,1236,1237,-100,0,83
115321157@N03,12119903403_bbc8b27019_o.jpg,1753,"(38, 43)",m,2667,640,249,249,-10,30,131
115321157@N03,12119903403_bbc8b27019_o.jpg,1761,"(4, 6)",m,2283,1056,243,242,-10,0,205
115321157@N03,12119903403_bbc8b27019_o.jpg,1770,"(4, 6)",m,1192,691,242,242,0,0,87
115321157@N03,12119903403_bbc8b27019_o.jpg,1764,"(4, 6)",m,2417,683,242,242,-5,0,97
115321157@N03,12119903403_bbc8b27019_o.jpg,1755,"(4, 6)",m,851,618,242,242,5,30,76
115321157@N03,12120330354_5dc1ed5317_o.jpg,1747,"(25, 32)",m,54,0,977,776,-80,0,68
115321157@N03,12112415195_273b80126a_o.jpg,1744,"(4, 6)",m,731,670,1033,1033,-95,0,105
115321157@N03,12122032414_ee390c7076_o.jpg,1744,"(4, 6)",m,5,258,1880,1880,10,0,60
115321157@N03,12113383553_ac32b2e543_o.jpg,1744,"(4, 6)",m,1410,680,465,465,-85,0,113
115321157@N03,12113494064_c0b03a7b21_o.jpg,1744,"(4, 6)",m,519,780,1199,1199,-100,15,79
115321157@N03,12119623935_8949bddbd0_o.jpg,1744,"(4, 6)",m,766,228,196,196,170,0,107
115321157@N03,12112849454_11e3734c62_o.jpg,1744,"(4, 6)",m,694,382,1556,1556,-105,0,107
115321157@N03,12120331294_4f827dcdd5_o.jpg,1747,"(25, 32)",m,0,0,931,737,-85,0,58
115321157@N03,12120600316_613455ba04_o.jpg,1747,"(25, 32)",m,0,0,1187,960,-95,15,59
115321157@N03,12112014353_7f2e922172_o.jpg,1747,"(25, 32)",m,280,745,893,893,-85,0,181
115321157@N03,12112045203_c76f772eb9_o.jpg,1744,"(4, 6)",m,446,63,1938,1938,-105,0,97
115321157@N03,12112152774_742ca86b73_o.jpg,1744,"(4, 6)",m,946,780,759,759,-85,-30,97
115321157@N03,12119792985_7ce7fbea82_o.jpg,1747,"(25, 32)",m,0,0,1836,2043,-100,0,78
115321157@N03,12120595686_905736edc0_o.jpg,1747,"(25, 32)",m,44,0,1013,806,-80,0,27
115321157@N03,12113090516_c5f4b644b8_o.jpg,1752,"(15, 20)",m,564,1002,644,644,-100,-15,65
115321157@N03,12112703423_74e013f363_o.jpg,1744,"(4, 6)",m,1255,913,772,771,-80,0,125
115321157@N03,12110397645_5527ee66b2_o.jpg,1747,"(25, 32)",m,1480,1122,306,305,-95,0,26
115321157@N03,12120005334_300a1d4cf4_o.jpg,1744,"(4, 6)",m,249,0,1031,960,-15,30,49
115321157@N03,12111732995_167a9072bf_o.jpg,1744,"(4, 6)",m,639,1107,318,319,-105,0,41
115321157@N03,12120100413_ae2fcea640_o.jpg,1744,"(4, 6)",m,599,417,1071,1071,-90,0,82
115321157@N03,12120269946_1c48f03415_o.jpg,1744,"(4, 6)",m,307,538,1332,1333,-85,0,130
115321157@N03,12119624855_7b125af28b_o.jpg,1744,"(4, 6)",m,1120,580,1626,1625,0,0,64
115321157@N03,12112394305_72ff934deb_o.jpg,1747,"(25, 32)",m,2197,584,555,555,-10,0,78
115321157@N03,12112394305_72ff934deb_o.jpg,1746,"(25, 32)",m,1023,522,484,485,-5,0,59
115321157@N03,12119617525_4638d20839_o.jpg,1744,"(4, 6)",m,1625,419,682,682,0,0,31
115321157@N03,12112793394_c5d6bc6f9e_o.jpg,1744,"(4, 6)",m,134,0,1068,882,-90,0,59
115321157@N03,12113114346_919c6f893e_o.jpg,1744,"(4, 6)",m,1208,691,312,313,-100,0,101
115321157@N03,12112800114_33ca8b373e_o.jpg,1744,"(4, 6)",m,466,1110,625,625,-5,-15,22
115321157@N03,12110607914_a43692a81a_o.jpg,1747,"(25, 32)",m,655,631,1345,1345,-90,0,88
115321157@N03,12111747745_72c5d5f3e6_o.jpg,1772,"(8, 13)",m,854,1069,376,376,-85,0,117
115321157@N03,12120107623_75020a194c_o.jpg,1744,"(4, 6)",m,537,1326,930,930,-75,0,36
115321157@N03,12120012874_6f5202c1f9_o.jpg,1753,"(38, 43)",m,2703,632,267,268,-10,0,126
115321157@N03,12120012874_6f5202c1f9_o.jpg,1744,"(4, 6)",m,921,1110,261,262,-15,0,155
115321157@N03,12120012874_6f5202c1f9_o.jpg,1755,"(4, 6)",m,910,592,261,262,0,0,158
115321157@N03,12120012874_6f5202c1f9_o.jpg,1761,"(4, 6)",m,2288,1056,262,262,-10,0,201
115321157@N03,12120012874_6f5202c1f9_o.jpg,1764,"(4, 6)",m,2432,694,242,243,-5,0,90
115321157@N03,12120012874_6f5202c1f9_o.jpg,1770,"(4, 6)",m,1219,686,242,243,0,0,71
115321157@N03,12120012874_6f5202c1f9_o.jpg,1765,"(4, 6)",m,2089,651,242,243,10,0,96
115321157@N03,12110684593_a99d6c08e7_o.jpg,1747,"(25, 32)",m,377,1324,1256,1124,-80,0,94
115321157@N03,12120106283_c079ebe99e_o.jpg,1744,"(4, 6)",m,490,1188,957,957,-85,0,115
115321157@N03,12110782764_d2a0140fa4_o.jpg,1747,"(25, 32)",m,364,240,1964,1964,-90,0,120
115321157@N03,12120509506_73a25cf82b_o.jpg,1747,"(25, 32)",m,559,744,759,758,-100,15,144
115321157@N03,12120098873_ddd38f3993_o.jpg,1744,"(4, 6)",m,554,619,1141,1142,-100,30,71
115321157@N03,12113059186_bd0f337ed0_o.jpg,1744,"(4, 6)",m,581,336,2040,2040,-90,0,87
115321157@N03,12112851264_eecb8cc512_o.jpg,1747,"(25, 32)",m,647,55,1262,1263,-100,0,86
115321157@N03,12112393735_37d36bc1aa_o.jpg,1747,"(25, 32)",m,1536,613,280,281,5,0,135
115321157@N03,12121992514_53986d0626_o.jpg,1744,"(4, 6)",m,447,642,893,892,-90,0,81
115321157@N03,12113394033_f41eeb046f_o.jpg,1744,"(4, 6)",m,234,11,1868,1868,-115,30,131
115321157@N03,12112418945_0c922b733d_o.jpg,1747,"(25, 32)",m,596,811,586,586,-90,0,123
115321157@N03,12112418945_0c922b733d_o.jpg,1744,"(4, 6)",m,1349,819,453,452,-95,0,71
115321157@N03,12119892553_e51baaa61a_o.jpg,1744,"(4, 6)",m,831,841,683,682,-85,15,78
115321157@N03,12112799434_2ca7d900be_o.jpg,1747,"(25, 32)",m,1941,430,656,656,0,15,59
115321157@N03,12112799434_2ca7d900be_o.jpg,1744,"(4, 6)",m,457,1163,657,657,-5,0,41
115321157@N03,12113089925_5fe9662f11_o.jpg,1744,"(4, 6)",m,428,653,905,905,-105,0,147
115321157@N03,12119808795_69451bc61f_o.jpg,1744,"(4, 6)",m,677,626,1052,1052,-95,0,37
115321157@N03,12111744785_8ce008517e_o.jpg,1744,"(4, 6)",m,564,876,905,905,-95,-30,69
115321157@N03,12122254666_f004acdf2f_o.jpg,1744,"(4, 6)",m,697,729,244,231,-90,0,79
115321157@N03,12113740826_e85e61b474_o.jpg,1744,"(4, 6)",m,283,347,1938,1938,-80,0,60
115321157@N03,12119845505_4a5b65f284_o.jpg,1747,"(25, 32)",m,648,945,829,828,-85,-15,57
115321157@N03,12113384013_21c707b29a_o.jpg,1747,"(25, 32)",m,870,285,1657,1657,5,0,95
115321157@N03,12113388143_47d82061c7_o.jpg,1744,"(4, 6)",m,234,0,693,614,185,15,40
115321157@N03,12112418425_2067bbd7be_o.jpg,1747,"(25, 32)",m,776,886,675,675,-75,0,99
115321157@N03,12112849794_cde27c158f_o.jpg,1744,"(4, 6)",m,882,407,651,651,-80,30,115
115321157@N03,12113757086_3d51508b9b_o.jpg,1747,"(25, 32)",m,406,1161,472,472,-75,0,206
115321157@N03,12113087546_0a5142f1e7_o.jpg,1744,"(4, 6)",m,1219,1609,287,287,-90,-30,109
115321157@N03,12112820644_5007136eae_o.jpg,1745,"(48, 53)",m,1024,918,415,414,-90,30,66
115321157@N03,12112820644_5007136eae_o.jpg,1752,"(15, 20)",m,364,1826,326,325,-90,0,118
115321157@N03,12112420735_0bd8f915a3_o.jpg,1747,"(25, 32)",m,887,1040,287,287,-90,0,74
115321157@N03,12112154334_0c463237e2_o.jpg,1747,"(25, 32)",m,1353,285,1058,1058,-25,30,149
115321157@N03,12113742076_cf3095a6ea_o.jpg,1775,"(8, 13)",m,1582,698,612,612,190,30,30
115321157@N03,12113742076_cf3095a6ea_o.jpg,1744,"(4, 6)",m,768,849,554,555,185,0,43
115321157@N03,12113057146_113b0a29e6_o.jpg,1744,"(4, 6)",m,39,0,1241,960,-95,0,41
115321157@N03,12112421096_a601616417_o.jpg,1747,"(25, 32)",m,1416,270,1046,1046,-15,0,120
115321157@N03,12122255216_2925136deb_o.jpg,1744,"(4, 6)",m,803,639,433,433,-100,30,8
115321157@N03,12121628815_314667e93e_o.jpg,1744,"(4, 6)",m,347,216,446,446,-15,0,102
115321157@N03,12120239514_714c4def82_o.jpg,1747,"(25, 32)",m,350,784,1237,1236,-90,0,133
115321157@N03,12121635875_d925206773_o.jpg,1744,"(4, 6)",m,610,143,2467,2305,-75,30,11
115321157@N03,12120134753_e424ffc13b_o.jpg,1747,"(25, 32)",m,277,229,1370,1371,-100,30,179
115321157@N03,12119894853_8162664089_o.jpg,1744,"(4, 6)",m,540,114,740,844,-5,0,13
115321157@N03,12113080926_bd0385fc9d_o.jpg,1747,"(25, 32)",m,1982,758,478,478,-10,0,112
115321157@N03,12113080926_bd0385fc9d_o.jpg,1744,"(4, 6)",m,1930,1184,427,427,-5,0,139
115321157@N03,12112387386_b17d0cc2e5_o.jpg,1744,"(4, 6)",m,605,1125,325,325,-75,0,48
115321157@N03,12113060326_13bc365951_o.jpg,1744,"(4, 6)",m,376,94,2110,2110,-90,0,53
115321157@N03,12123771626_385263759b_o.jpg,1744,"(4, 6)",m,631,879,401,402,-90,30,118
115321157@N03,12111717845_9949853ea6_o.jpg,1747,"(25, 32)",m,156,570,1211,1211,-95,0,168
115321157@N03,12121614605_7f167c9a9d_o.jpg,1744,"(4, 6)",m,685,484,232,232,-85,0,34
115321157@N03,12112065273_d4aa5ef484_o.jpg,1747,"(25, 32)",m,1902,320,1001,1001,0,0,82
115321157@N03,12112027033_78acf17704_o.jpg,1744,"(4, 6)",m,749,750,969,969,-90,30,70
115321157@N03,12119605185_48c6c53696_o.jpg,1744,"(4, 6)",m,482,0,798,752,20,0,78
115321157@N03,12112793014_208a14662f_o.jpg,1744,"(4, 6)",m,88,0,1192,960,-95,0,45
115321157@N03,12113482854_a8a16849a0_o.jpg,1744,"(4, 6)",m,657,318,176,176,180,0,28
115321157@N03,12112406276_0ecaef302c_o.jpg,1772,"(8, 13)",m,2030,1182,242,242,0,0,38
115321157@N03,12120206904_09bd0c3f6b_o.jpg,1744,"(4, 6)",m,626,637,1103,1103,-100,30,41
115321157@N03,12110696593_8d4e1b45c1_o.jpg,1747,"(25, 32)",m,403,304,1823,1823,-100,0,69
115321157@N03,12120004484_6e66a3078c_o.jpg,1744,"(4, 6)",m,442,31,838,865,5,0,26
115321157@N03,12112394306_c1343686a8_o.jpg,1747,"(25, 32)",m,270,140,893,892,-80,30,171
115321157@N03,12120266946_eb67e0b3fd_o.jpg,1744,"(4, 6)",m,18,0,1262,960,10,0,37
115321157@N03,12113751746_8364a5a818_o.jpg,1747,"(25, 32)",m,1463,866,452,453,0,0,72
115321157@N03,12112379566_95ecbc80ac_o.jpg,1744,"(4, 6)",m,645,686,1543,1543,-85,0,68
115321157@N03,12121877103_743564dbdc_o.jpg,1744,"(4, 6)",m,102,0,1549,1488,-95,30,104
115321157@N03,12121595495_38093e8f8c_o.jpg,1744,"(4, 6)",m,180,911,739,740,-80,0,140
115321157@N03,12120516166_b5be8cf073_o.jpg,1747,"(25, 32)",m,905,98,1294,1294,-20,0,71
115321157@N03,12113387263_f11d1033c7_o.jpg,1775,"(8, 13)",m,1541,744,599,599,190,0,32
115321157@N03,12113387263_f11d1033c7_o.jpg,1744,"(4, 6)",m,788,855,530,529,185,0,61
115321157@N03,12119890865_4e7d16074a_o.jpg,1747,"(25, 32)",m,2102,160,644,644,0,0,96
115321157@N03,12110918484_4d6185a097_o.jpg,1744,"(4, 6)",m,685,865,523,523,-95,0,50
115321157@N03,12113491214_d8dd460974_o.jpg,1744,"(4, 6)",m,537,661,949,950,-95,0,147
115321157@N03,12113096095_f0924c8ae0_o.jpg,1747,"(25, 32)",m,843,841,618,618,-90,0,130
115321157@N03,12113096095_f0924c8ae0_o.jpg,1744,"(4, 6)",m,1440,755,427,427,-90,0,125
115321157@N03,12120219643_fb91ceec48_o.jpg,1747,"(25, 32)",m,73,0,960,764,-80,0,73
115321157@N03,12120215244_7d3565bace_o.jpg,1744,"(4, 6)",m,465,1171,956,956,-75,0,83
115321157@N03,12113088635_400af32cae_o.jpg,1744,"(4, 6)",m,527,921,803,803,-105,0,124
115321157@N03,12113065476_a5b53c9ea9_o.jpg,1747,"(25, 32)",m,2059,355,695,695,-10,15,91
115321157@N03,12120177993_a37cd0426e_o.jpg,1747,"(25, 32)",m,154,0,1881,1641,20,0,94
115321157@N03,12112021403_5def8e2724_o.jpg,1747,"(25, 32)",m,181,98,817,816,-80,0,120
115321157@N03,12120210084_7bc24aa5d4_o.jpg,1744,"(4, 6)",m,223,427,1262,1262,-100,0,136
115321157@N03,12113067056_0a0c80b3c0_o.jpg,1744,"(4, 6)",m,1319,669,689,688,20,0,60
115321157@N03,12111730495_02ae817d2d_o.jpg,1744,"(4, 6)",m,925,860,899,899,-105,15,39
115321157@N03,12113738736_f2f6134d84_o.jpg,1744,"(4, 6)",m,693,843,618,618,-95,0,144
115321157@N03,12119613935_86e4f090ce_o.jpg,1753,"(38, 43)",m,2618,663,274,274,-10,30,106
115321157@N03,12119613935_86e4f090ce_o.jpg,1761,"(4, 6)",m,2232,1072,262,261,-10,0,190
115321157@N03,12119613935_86e4f090ce_o.jpg,1755,"(4, 6)",m,870,610,261,261,5,-15,122
115321157@N03,12119613935_86e4f090ce_o.jpg,1744,"(4, 6)",m,933,1144,249,248,0,0,116
115321157@N03,12119613935_86e4f090ce_o.jpg,1764,"(4, 6)",m,2377,710,243,243,-5,0,86
115321157@N03,12112827174_e1fc8aaf94_o.jpg,1747,"(25, 32)",m,1383,415,472,472,0,0,75
115321157@N03,12122034394_7724d54e4a_o.jpg,1744,"(4, 6)",m,710,148,2359,2300,-100,0,70
115321157@N03,12121876593_c6b1bd4477_o.jpg,1744,"(4, 6)",m,135,28,1498,1498,-90,30,100
115321157@N03,12120099323_a2f1e29b72_o.jpg,1744,"(4, 6)",m,403,540,1287,1288,-100,0,82
115321157@N03,12113090985_2ec09e2a97_o.jpg,1747,"(25, 32)",m,133,642,1703,1702,-105,0,177
115321157@N03,12112431895_c11a35b985_o.jpg,1747,"(25, 32)",m,621,1139,465,465,-100,0,82
115321157@N03,12122034034_f8a6b04ee6_o.jpg,1744,"(4, 6)",m,455,218,2110,2110,-75,0,52
115321157@N03,12112394676_f6813e9e83_o.jpg,1747,"(25, 32)",m,262,9,969,969,-85,30,108
115321157@N03,12113084405_5c2c17a702_o.jpg,1744,"(4, 6)",m,682,189,476,476,185,0,112
115321157@N03,12113054886_2b11da8e53_o.jpg,1746,"(25, 32)",m,2124,663,376,376,5,0,81
115321157@N03,12113054886_2b11da8e53_o.jpg,1744,"(4, 6)",m,597,1106,319,318,0,0,77
115321157@N03,12113054886_2b11da8e53_o.jpg,1747,"(25, 32)",m,1402,664,312,312,0,0,118
115321157@N03,12119896295_fa535118b7_o.jpg,1747,"(25, 32)",m,207,957,981,982,-100,0,51
115321157@N03,12112105304_dde7660125_o.jpg,1747,"(25, 32)",m,302,723,931,931,-95,-15,153
115321157@N03,12113088076_63cf692075_o.jpg,1744,"(4, 6)",m,498,739,1020,1020,-100,30,47
115321157@N03,12110398355_4451517877_o.jpg,1747,"(25, 32)",m,823,1225,421,421,-95,0,137
115321157@N03,12121875093_94e70f64e7_o.jpg,1744,"(4, 6)",m,358,760,778,777,-85,0,132
115321157@N03,12112707853_afcb36a906_o.jpg,1744,"(4, 6)",m,1200,755,656,657,20,0,45
115321157@N03,12123503044_7fdc6df068_o.jpg,1744,"(4, 6)",m,358,871,529,529,-5,0,102
115321157@N03,12121999224_94325806d9_o.jpg,1744,"(4, 6)",m,704,737,260,223,-95,0,52
115321157@N03,12111740005_6fcb2c62c1_o.jpg,1744,"(4, 6)",m,1531,578,281,281,-5,0,109
115321157@N03,12119901173_76c394a16e_o.jpg,1744,"(4, 6)",m,540,698,1039,1039,-90,0,21
115321157@N03,12120479286_a99e6cce18_o.jpg,1744,"(4, 6)",m,439,1325,982,982,-80,0,52
115321157@N03,12120270566_91d2dfbcc0_o.jpg,1744,"(4, 6)",m,731,1129,867,867,-115,0,9
115321157@N03,12112061593_33ac291aed_o.jpg,1744,"(4, 6)",m,584,253,1397,1396,-105,-30,83
115321157@N03,12113060746_2b1761e0cf_o.jpg,1744,"(4, 6)",m,500,285,1957,1957,-90,0,81
