user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
114841417@N06,12095247374_95a0e1a211_o.jpg,490,"(8, 13)",m,1214,227,567,568,-85,0,82
114841417@N06,12101305545_7f46027cba_o.jpg,490,"(8, 13)",m,451,632,688,689,-5,0,35
114841417@N06,12101109015_16a7ed302e_o.jpg,492,"(15, 20)",m,886,956,548,548,-80,0,14
114841417@N06,12101177803_594c1e5040_o.jpg,490,"(8, 13)",m,1126,43,861,860,175,15,51
114841417@N06,12079262714_3fcd0e80a7_o.jpg,490,"(8, 13)",m,1284,1190,899,899,-95,0,81
114841417@N06,12068806374_21f6bb040f_o.jpg,482,"(48, 53)",m,468,447,982,982,-95,0,104
114841417@N06,12059213215_a56683a9e9_o.jpg,490,"(8, 13)",m,196,328,232,231,185,0,104
114841417@N06,12101681846_da61dec6c4_o.jpg,490,"(8, 13)",m,1399,288,733,733,170,15,95
114841417@N06,12100820705_e1c435853b_o.jpg,490,"(8, 13)",m,175,117,769,768,-90,0,36
114841417@N06,12060342994_78acb71f46_o.jpg,498,"(15, 20)",m,1679,1663,330,330,185,0,18
114841417@N06,12084127933_b3118c6d01_o.jpg,497,"(60, 100)",m,1249,423,1090,1091,0,0,79
114841417@N06,12101787706_cddb51ebee_o.jpg,490,"(8, 13)",m,115,244,660,660,-95,0,80
114841417@N06,12077471613_729e1a20af_o.jpg,490,"(8, 13)",m,2194,172,485,484,-5,15,56
114841417@N06,12080778066_c81ac24ab7_o.jpg,498,"(15, 20)",m,672,369,510,510,0,0,104
114841417@N06,12080778066_c81ac24ab7_o.jpg,490,"(8, 13)",m,180,490,484,485,-15,0,66
114841417@N06,12080778066_c81ac24ab7_o.jpg,501,"(4, 6)",m,1040,510,453,452,-15,0,110
114841417@N06,12059198755_da2ea6a1c3_o.jpg,502,"(15, 20)",m,859,667,286,287,0,0,120
114841417@N06,12059198755_da2ea6a1c3_o.jpg,498,"(15, 20)",m,1142,661,249,249,5,0,137
114841417@N06,12059198755_da2ea6a1c3_o.jpg,490,"(8, 13)",m,1496,854,242,242,0,0,48
114841417@N06,12077772523_2fdea32208_o.jpg,482,"(48, 53)",m,1616,953,937,937,5,0,100
114841417@N06,12061987555_0fdf7f4c6c_o.jpg,498,"(15, 20)",m,1498,769,828,829,0,15,34
114841417@N06,12101687086_2fe8fd2c4b_o.jpg,490,"(8, 13)",m,1165,213,765,765,170,0,76
114841417@N06,12100951443_f2ecfb00fe_o.jpg,490,"(8, 13)",m,994,540,427,427,-95,0,37
114841417@N06,12101107653_553b9f19a0_o.jpg,490,"(8, 13)",m,0,0,844,960,-75,0,42
114841417@N06,12077197594_e342689549_o.jpg,504,"(38, 43)",m,1539,247,1173,1173,-5,15,125
114841417@N06,12057270436_321d36993e_o.jpg,498,"(15, 20)",m,1743,459,416,415,0,0,88
114841417@N06,12057270436_321d36993e_o.jpg,502,"(15, 20)",m,919,499,358,359,-10,0,104
114841417@N06,12077827076_9d0180015d_o.jpg,495,"(60, 100)",m,572,1193,899,899,5,0,35
114841417@N06,12077827076_9d0180015d_o.jpg,482,"(48, 53)",m,1399,0,682,648,10,-15,102
114841417@N06,12086660536_1619eb153b_o.jpg,493,"(15, 20)",m,1890,871,261,262,0,30,31
114841417@N06,12086660536_1619eb153b_o.jpg,497,"(60, 100)",m,1617,796,262,262,0,30,53
114841417@N06,12086660536_1619eb153b_o.jpg,492,"(15, 20)",m,1397,723,242,242,-10,30,59
114841417@N06,12101392493_7b478f4e42_o.jpg,493,"(15, 20)",m,415,922,568,568,-90,0,36
114841417@N06,12101392493_7b478f4e42_o.jpg,490,"(8, 13)",m,666,1488,433,434,-90,0,25
114841417@N06,12101147824_47c89f191f_o.jpg,490,"(8, 13)",m,962,882,491,491,-90,0,62
114841417@N06,12101302143_b467a2080d_o.jpg,490,"(8, 13)",m,1260,301,765,765,170,0,71
114841417@N06,12059236355_f66560b215_o.jpg,490,"(8, 13)",m,1453,471,759,759,170,15,62
114841417@N06,12077572944_880dbcf3da_o.jpg,495,"(60, 100)",m,1608,353,484,485,5,30,12
114841417@N06,12078885295_c6708188c8_o.jpg,490,"(8, 13)",m,521,269,688,688,-95,0,21
114841417@N06,12101701226_7fca03228e_o.jpg,502,"(15, 20)",m,1067,937,625,624,-95,0,148
114841417@N06,12101701226_7fca03228e_o.jpg,490,"(8, 13)",m,1555,495,555,555,-90,0,83
114841417@N06,12085453854_abdcfcd654_o.jpg,496,"(60, 100)",m,1976,911,491,491,15,0,34
114841417@N06,12085453854_abdcfcd654_o.jpg,497,"(60, 100)",m,1201,728,491,491,0,0,108
114841417@N06,12085453854_abdcfcd654_o.jpg,490,"(8, 13)",m,921,554,408,408,0,0,33
114841417@N06,12077804646_f2828f566e_o.jpg,490,"(8, 13)",m,2145,272,484,485,0,0,67
114841417@N06,12101413124_67d3d96fd6_o.jpg,502,"(15, 20)",m,929,999,777,778,-100,30,122
114841417@N06,12085277774_5082dfa213_o.jpg,496,"(60, 100)",m,1976,911,491,491,15,0,34
114841417@N06,12085277774_5082dfa213_o.jpg,497,"(60, 100)",m,1201,728,491,491,0,0,108
114841417@N06,12085277774_5082dfa213_o.jpg,490,"(8, 13)",m,921,554,408,408,0,0,33
114841417@N06,12101302335_c41907846c_o.jpg,490,"(8, 13)",m,341,796,714,714,-15,0,33
114841417@N06,12101319535_06215e45b0_o.jpg,490,"(8, 13)",m,329,0,951,960,-85,0,21
114841417@N06,12077205574_b166d87427_o.jpg,504,"(38, 43)",m,2322,706,765,765,-5,0,52
114841417@N06,12101072955_c63d62c613_o.jpg,490,"(8, 13)",m,344,0,416,332,-105,0,103
114841417@N06,12059244475_882119b1d9_o.jpg,502,"(15, 20)",m,701,1086,650,651,-100,0,156
114841417@N06,12101421214_7a3b18c5e6_o.jpg,490,"(8, 13)",m,721,1426,727,726,-15,15,91
114841417@N06,12101224094_3fd69e081b_o.jpg,490,"(8, 13)",m,704,304,682,682,-5,0,111
114841417@N06,12077663674_037087dfb8_o.jpg,482,"(48, 53)",m,1616,953,937,937,5,0,100
114841417@N06,12080631826_96d015cbee_o.jpg,490,"(8, 13)",m,2073,906,249,249,-5,-30,6
114841417@N06,12095144903_2e33dd8203_o.jpg,490,"(8, 13)",m,309,0,971,960,-90,0,29
114841417@N06,12076823124_e2f2de9202_o.jpg,482,"(48, 53)",m,1318,0,1810,1800,0,0,98
114841417@N06,12061230015_4bbfd70613_o.jpg,487,"(15, 20)",m,1321,809,261,262,-10,30,101
114841417@N06,12077446606_9267362416_o.jpg,504,"(38, 43)",m,1882,306,1243,1243,-5,30,109
114841417@N06,12077446606_9267362416_o.jpg,507,"(48, 53)",m,0,422,1024,1141,-5,30,85
114841417@N06,12077829726_ed2a848939_o.jpg,482,"(48, 53)",m,1590,908,969,969,0,0,47
114841417@N06,12101299265_c885f3e4b2_o.jpg,490,"(8, 13)",m,395,865,650,650,-10,0,31
114841417@N06,12024786314_df72f72e7c_o.jpg,498,"(15, 20)",m,1174,752,548,548,-10,0,19
114841417@N06,12085793724_a16b21762c_o.jpg,496,"(60, 100)",m,1976,911,491,491,15,0,34
114841417@N06,12085793724_a16b21762c_o.jpg,497,"(60, 100)",m,1201,728,491,491,0,0,108
114841417@N06,12085793724_a16b21762c_o.jpg,490,"(8, 13)",m,921,554,408,408,0,0,33
114841417@N06,12084422343_08edbd27d3_o.jpg,497,"(60, 100)",m,1249,423,1090,1091,0,0,79
114841417@N06,12101324636_328e9ee7f7_o.jpg,490,"(8, 13)",m,1734,682,503,503,0,0,48
114841417@N06,12101445604_59ee9b6038_o.jpg,490,"(8, 13)",m,466,0,732,611,-90,0,90
114841417@N06,12101091395_c81a5cecb3_o.jpg,493,"(15, 20)",m,1888,940,332,331,0,0,41
114841417@N06,12101091395_c81a5cecb3_o.jpg,490,"(8, 13)",m,916,1082,306,306,5,0,20
114841417@N06,12084265365_bc4bfdf8d8_o.jpg,496,"(60, 100)",m,1931,954,523,523,10,0,35
114841417@N06,12084265365_bc4bfdf8d8_o.jpg,497,"(60, 100)",m,1235,825,433,434,0,0,103
114841417@N06,12084265365_bc4bfdf8d8_o.jpg,490,"(8, 13)",m,922,619,421,421,0,0,11
114841417@N06,12080467203_cbfb52e09c_o.jpg,497,"(60, 100)",m,1204,957,1129,1129,-75,0,90
114841417@N06,12080467203_cbfb52e09c_o.jpg,493,"(15, 20)",m,1392,242,797,797,-100,0,174
114841417@N06,12101731736_702dbc7e65_o.jpg,490,"(8, 13)",m,209,114,684,684,-90,0,128
114841417@N06,12101455804_0db82307c2_o.jpg,490,"(8, 13)",m,310,0,456,365,-90,0,111
114841417@N06,12060258333_acc49a1fcf_o.jpg,498,"(15, 20)",m,1657,1660,330,330,180,0,32
114841417@N06,12101084525_af178e1d3e_o.jpg,493,"(15, 20)",m,1837,917,338,338,-10,30,18
114841417@N06,12077501174_890560d6fe_o.jpg,490,"(8, 13)",m,1340,1163,758,759,0,0,125
114841417@N06,12077596965_96353b480c_o.jpg,490,"(8, 13)",m,1439,693,267,268,5,0,21
114841417@N06,12101604433_cc883984b9_o.jpg,490,"(8, 13)",m,315,0,965,960,-90,0,16
114841417@N06,12077477393_a3dfb4324d_o.jpg,490,"(8, 13)",m,2114,272,485,485,-5,0,79
114841417@N06,12100980963_352276f234_o.jpg,498,"(15, 20)",m,809,604,650,650,-10,0,22
114841417@N06,12101106123_07d4e16fe0_o.jpg,498,"(15, 20)",m,54,356,651,650,15,0,61
114841417@N06,12101106123_07d4e16fe0_o.jpg,502,"(15, 20)",m,1873,283,554,554,-10,30,132
114841417@N06,12101106123_07d4e16fe0_o.jpg,490,"(8, 13)",m,1659,831,521,522,0,0,78
114841417@N06,12101690216_fba6b355b2_o.jpg,502,"(15, 20)",m,927,989,618,619,-85,0,159
114841417@N06,12059394934_8b57256c8e_o.jpg,502,"(15, 20)",m,1915,259,466,466,-10,0,134
114841417@N06,12059394934_8b57256c8e_o.jpg,498,"(15, 20)",m,1196,267,408,408,-10,0,91
114841417@N06,12075380105_0cb4de956c_o.jpg,482,"(48, 53)",m,1600,0,1664,1690,0,0,13
114841417@N06,12036052676_a792e8f3f5_o.jpg,502,"(15, 20)",m,0,553,1345,1625,-85,0,81
114841417@N06,12060020196_2d6374a75e_o.jpg,490,"(8, 13)",m,78,162,700,701,-95,0,33
114841417@N06,12077202304_0de2831c43_o.jpg,504,"(38, 43)",m,1502,443,989,988,-5,0,113
114841417@N06,12059810674_3544d013d3_o.jpg,508,"(48, 53)",m,23,1934,606,514,-95,0,68
114841417@N06,12077085173_faf45b869e_o.jpg,492,"(15, 20)",m,212,67,564,565,-100,30,11
114841417@N06,12094862675_90e64bc910_o.jpg,498,"(15, 20)",m,779,1759,612,612,-75,0,54
114841417@N06,12094862675_90e64bc910_o.jpg,502,"(15, 20)",m,690,19,554,554,-100,30,144
114841417@N06,12094862675_90e64bc910_o.jpg,490,"(8, 13)",m,1235,269,522,523,-90,0,93
114841417@N06,12059405965_b84fba3bc4_o.jpg,490,"(8, 13)",m,639,478,1236,1236,-100,0,65
114841417@N06,12095466706_6c8aa823c3_o.jpg,490,"(8, 13)",m,159,0,1121,960,-90,0,108
114841417@N06,12056812614_5c8810360e_o.jpg,502,"(15, 20)",m,455,1065,449,449,-105,0,112
114841417@N06,12056812614_5c8810360e_o.jpg,498,"(15, 20)",m,486,102,406,407,-85,0,100
114841417@N06,12080109155_2e8f490781_o.jpg,490,"(8, 13)",m,2025,1440,274,274,-100,0,9
114841417@N06,12095094903_928c5a0a8b_o.jpg,490,"(8, 13)",m,166,0,1114,960,-90,0,101
114841417@N06,12068690463_37335e8d76_o.jpg,482,"(48, 53)",m,423,415,1091,1091,-95,0,95
114841417@N06,12059195645_6cb0424627_o.jpg,498,"(15, 20)",m,1075,1469,485,484,-90,0,19
114841417@N06,12059195645_6cb0424627_o.jpg,490,"(8, 13)",m,1472,1098,351,350,-100,0,14
114841417@N06,12076969643_be04caa60e_o.jpg,492,"(15, 20)",m,419,627,433,434,-100,0,100
114841417@N06,12059583524_606ca96139_o.jpg,502,"(15, 20)",m,871,553,281,280,-5,0,120
114841417@N06,12059583524_606ca96139_o.jpg,498,"(15, 20)",m,1147,540,261,261,0,0,131
114841417@N06,12059583524_606ca96139_o.jpg,490,"(8, 13)",m,1493,753,242,243,0,0,54
114841417@N06,12077421436_125623d158_o.jpg,504,"(38, 43)",m,833,564,733,733,0,0,57
114841417@N06,12101685676_ee495d4d89_o.jpg,490,"(8, 13)",m,1311,205,772,771,165,0,78
114841417@N06,12085836345_1982ca819c_o.jpg,496,"(60, 100)",m,1931,954,523,523,10,0,35
114841417@N06,12085836345_1982ca819c_o.jpg,497,"(60, 100)",m,1235,825,433,434,0,0,103
114841417@N06,12085836345_1982ca819c_o.jpg,490,"(8, 13)",m,922,619,421,421,0,0,11
114841417@N06,12060628894_7b1b16eb3f_o.jpg,490,"(8, 13)",m,747,1375,382,382,-85,0,9
114841417@N06,12059813834_188e6e0d22_o.jpg,508,"(48, 53)",m,76,1982,593,466,-95,0,21
114841417@N06,12080156125_b2f8be57d2_o.jpg,497,"(60, 100)",m,1472,624,434,434,0,30,27
114841417@N06,12080156125_b2f8be57d2_o.jpg,490,"(8, 13)",m,2506,868,434,434,5,0,31
114841417@N06,12080156125_b2f8be57d2_o.jpg,492,"(15, 20)",m,650,600,370,370,10,30,34
114841417@N06,12080156125_b2f8be57d2_o.jpg,493,"(15, 20)",m,878,820,350,351,0,0,48
114841417@N06,12095446633_9a676d644b_o.jpg,502,"(15, 20)",m,2330,533,573,574,0,0,133
114841417@N06,12095446633_9a676d644b_o.jpg,498,"(15, 20)",m,251,407,529,530,-5,0,92
114841417@N06,12095446633_9a676d644b_o.jpg,490,"(8, 13)",m,851,922,401,402,5,0,77
114841417@N06,12101038944_0067fec07b_o.jpg,490,"(8, 13)",m,1714,688,498,497,-5,0,60
114841417@N06,12100875225_776b6b30a6_o.jpg,493,"(15, 20)",m,1222,1349,382,383,-90,0,157
114841417@N06,12100875225_776b6b30a6_o.jpg,490,"(8, 13)",m,1377,624,344,345,-85,0,95
114841417@N06,12059491483_3805bf57d8_o.jpg,502,"(15, 20)",m,670,659,294,294,-5,0,101
114841417@N06,12059491483_3805bf57d8_o.jpg,498,"(15, 20)",m,957,664,249,249,0,0,142
114841417@N06,12059491483_3805bf57d8_o.jpg,490,"(8, 13)",m,1292,855,242,243,0,0,75
114841417@N06,12080159725_b954fb01f7_o.jpg,497,"(60, 100)",m,1249,423,1090,1091,0,0,79
114841417@N06,12068653573_e0f31cc428_o.jpg,498,"(15, 20)",m,1498,769,828,829,0,15,34
114841417@N06,12060021946_05fab94c09_o.jpg,490,"(8, 13)",m,0,114,784,846,-90,0,82
114841417@N06,12079184033_78220463bb_o.jpg,490,"(8, 13)",m,484,230,216,217,190,0,78
114841417@N06,12077192655_4b4cd2d9a9_o.jpg,482,"(48, 53)",m,1616,953,937,937,5,0,100
114841417@N06,12100801205_94363a848b_o.jpg,490,"(8, 13)",m,712,1292,504,504,-85,0,39
114841417@N06,12100954783_42d8f60013_o.jpg,490,"(8, 13)",m,1035,573,370,370,-95,0,30
114841417@N06,12101370186_70d00c5f2e_o.jpg,502,"(15, 20)",m,7071,0,1730,1551,-5,0,85
114841417@N06,12101511426_9db24cff8b_o.jpg,490,"(8, 13)",m,742,306,644,643,-5,0,101
114841417@N06,12080774786_d47b4ea559_o.jpg,490,"(8, 13)",m,237,669,491,491,-15,0,40
114841417@N06,12080774786_d47b4ea559_o.jpg,501,"(4, 6)",m,1168,698,408,408,-5,0,69
114841417@N06,12080774786_d47b4ea559_o.jpg,498,"(15, 20)",m,911,677,364,363,-15,15,72
114841417@N06,12101100575_1f31b3e95f_o.jpg,492,"(15, 20)",m,693,1045,982,982,-80,0,105
114841417@N06,12060534295_d5240d0d79_o.jpg,490,"(8, 13)",m,145,1072,293,293,-95,0,94
114841417@N06,12060351284_318089073d_o.jpg,498,"(15, 20)",m,1691,1374,292,292,185,0,70
114841417@N06,12060351284_318089073d_o.jpg,490,"(8, 13)",m,1069,1111,249,249,180,0,12
114841417@N06,12101494236_5a834c0ac6_o.jpg,490,"(8, 13)",m,0,0,2448,2448,0,0,23
114841417@N06,12080129895_a4460f3b66_o.jpg,490,"(8, 13)",m,2025,1440,274,274,-100,0,9
10792106@N03,11081151624_dbfb2edaaf_o.jpg,511,"(15, 20)",m,2339,1086,772,772,10,0,112
10792106@N03,11081151624_dbfb2edaaf_o.jpg,512,"(15, 20)",m,0,7,497,644,-20,15,45
10792106@N03,11081151624_dbfb2edaaf_o.jpg,513,"(8, 13)",m,1474,702,497,498,5,0,146
10792106@N03,11081190126_e592c2ed2d_o.jpg,514,"(15, 20)",m,1845,533,784,785,-20,30,33
10792106@N03,11081190126_e592c2ed2d_o.jpg,515,"(15, 20)",m,812,830,702,701,-5,0,62
10792106@N03,11081102134_a86a626a32_o.jpg,517,"(15, 20)",m,1034,874,293,294,0,0,24
10792106@N03,11043076603_c8c319e2ae_o.jpg,518,"(15, 20)",m,1329,337,242,243,10,-15,72
10792106@N03,11042896796_70551b3188_o.jpg,517,"(15, 20)",m,1839,1051,267,268,0,30,48
10792106@N03,11081033065_4b694069a4_o.jpg,517,"(15, 20)",m,561,806,306,306,20,30,61
10792106@N03,11080485426_a7eeaf2726_o.jpg,520,"(15, 20)",m,164,0,726,723,0,0,78
10792106@N03,11080485426_a7eeaf2726_o.jpg,521,"(15, 20)",m,1118,723,644,644,-5,0,107
10792106@N03,11080485426_a7eeaf2726_o.jpg,519,"(8, 13)",m,2148,706,510,510,-25,0,34
10792106@N03,11039110826_2e4513a1c1_o.jpg,522,"(15, 20)",m,1681,733,395,395,-5,0,90
10792106@N03,11039110826_2e4513a1c1_o.jpg,523,"(15, 20)",m,898,755,383,382,-20,0,76
10792106@N03,11039110826_2e4513a1c1_o.jpg,524,"(15, 20)",m,1936,632,376,376,20,-15,86
10792106@N03,11039110826_2e4513a1c1_o.jpg,525,"(15, 20)",m,219,795,332,331,0,-15,83
10792106@N03,11039110826_2e4513a1c1_o.jpg,526,"(15, 20)",m,425,796,325,325,-5,0,107
10792106@N03,11059586696_7a9cfb5186_o.jpg,528,"(38, 43)",m,1598,497,325,325,-10,0,97
10792106@N03,11039376945_22deea276d_o.jpg,529,"(15, 20)",m,878,541,306,306,15,0,59
10792106@N03,11039376945_22deea276d_o.jpg,524,"(15, 20)",m,1016,337,243,243,10,0,60
10792106@N03,11039406656_1c56dc014c_o.jpg,524,"(15, 20)",m,1260,914,242,243,0,-30,31
10792106@N03,11081142344_348f3b10b5_o.jpg,530,"(15, 20)",m,15,1188,740,740,15,0,63
10792106@N03,11080687016_b221cc8952_o.jpg,515,"(15, 20)",m,2640,466,624,689,-10,30,53
10792106@N03,11080687016_b221cc8952_o.jpg,514,"(15, 20)",m,320,312,523,523,-20,0,53
10792106@N03,11080687016_b221cc8952_o.jpg,511,"(15, 20)",m,1834,393,440,440,-5,0,81
10792106@N03,11042968433_47d819937a_o.jpg,515,"(15, 20)",m,2468,690,650,650,5,0,83
10792106@N03,11042968433_47d819937a_o.jpg,520,"(15, 20)",m,2255,430,459,459,-15,0,63
10792106@N03,11080954724_d6ab5b80f1_o.jpg,531,"(15, 20)",m,798,884,574,574,-5,0,111
10792106@N03,11080408945_8fc9f80b10_o.jpg,513,"(8, 13)",m,1756,137,637,637,-5,0,166
10792106@N03,11080569015_3342e4012d_o.jpg,528,"(38, 43)",m,1099,739,268,268,15,-30,55
10792106@N03,11080868876_663de81d2e_o.jpg,512,"(15, 20)",m,1799,358,268,268,0,0,138
10792106@N03,11080868876_663de81d2e_o.jpg,533,"(8, 13)",m,969,350,255,255,0,0,139
10792106@N03,11081061664_2e0b613829_o.jpg,515,"(15, 20)",m,1609,755,982,982,-5,0,62
10792106@N03,11081061664_2e0b613829_o.jpg,520,"(15, 20)",m,1310,19,803,803,-5,0,55
10792106@N03,11047165913_0d46bc9168_o.jpg,534,"(38, 43)",m,889,744,248,248,5,-15,113
10792106@N03,11081115853_bf555227f1_o.jpg,518,"(15, 20)",m,592,349,600,599,0,0,59
10792106@N03,11081115853_bf555227f1_o.jpg,535,"(15, 20)",m,1716,258,529,529,5,0,60
10792106@N03,11039210054_a62c134182_o.jpg,528,"(38, 43)",m,2585,1048,293,293,-10,0,54
10792106@N03,11039210054_a62c134182_o.jpg,522,"(15, 20)",m,1456,1131,262,261,-5,0,87
10792106@N03,11039210054_a62c134182_o.jpg,524,"(15, 20)",m,511,1090,261,261,0,0,95
10792106@N03,11039210054_a62c134182_o.jpg,536,"(15, 20)",m,2124,1088,255,255,0,0,71
10792106@N03,11039210054_a62c134182_o.jpg,529,"(15, 20)",m,231,1152,242,242,5,-15,80
10792106@N03,11042809275_a0fdb0bee0_o.jpg,530,"(15, 20)",m,15,1188,740,740,15,0,63
10792106@N03,11080868446_4013bc7887_o.jpg,533,"(8, 13)",m,1010,325,255,255,5,0,142
10792106@N03,11080868446_4013bc7887_o.jpg,512,"(15, 20)",m,1786,360,255,255,5,0,109
10792106@N03,11081065596_0f646103bb_o.jpg,512,"(15, 20)",m,1129,237,262,261,-10,0,156
10792106@N03,11040447396_40d1d0552b_o.jpg,536,"(15, 20)",m,2427,988,503,503,0,0,92
10792106@N03,11040447396_40d1d0552b_o.jpg,535,"(15, 20)",m,1157,855,344,345,0,0,64
10792106@N03,11043004303_a8ff795225_o.jpg,537,"(15, 20)",m,867,763,376,376,0,0,153
10792106@N03,11081261983_b2fc4ff9af_o.jpg,535,"(15, 20)",m,965,256,619,618,0,-15,60
10792106@N03,11039207613_1ec8e8123c_o.jpg,528,"(38, 43)",m,2575,662,421,421,-10,0,47
10792106@N03,11039207613_1ec8e8123c_o.jpg,524,"(15, 20)",m,1735,635,383,383,15,0,116
10792106@N03,11039207613_1ec8e8123c_o.jpg,523,"(15, 20)",m,956,723,382,383,-5,30,25
10792106@N03,11039207613_1ec8e8123c_o.jpg,525,"(15, 20)",m,197,656,325,325,10,-30,48
10792106@N03,11039207613_1ec8e8123c_o.jpg,522,"(15, 20)",m,1550,776,319,318,5,0,74
10792106@N03,11039207613_1ec8e8123c_o.jpg,526,"(15, 20)",m,460,698,306,306,10,0,31
10792106@N03,11039207613_1ec8e8123c_o.jpg,538,"(25, 32)",m,3040,803,224,242,-15,-15,35
10792106@N03,11039037696_f55ba5f74d_o.jpg,528,"(38, 43)",m,2255,1056,242,242,-15,30,92
